time UTC [yyyymmddHHMM]; temperature [deg]; relative humidity [%]; wind speed [m/s]; wind direction [deg]; global radiation [W/m^2]
201708251700;26.0;54.7;2.3;152;20
201708251800;24.5;60.1;1.4;304;4
201708251900;23.6;68.1;1.0;320;0
201708252000;20.4;81.7;1.8;158;0
201708252100;19.3;85.9;1.4;237;0
201708252200;19.8;82.8;1.0;264;0
201708252300;18.4;89.6;1.7;241;0
201708260000;17.8;90.4;2.3;232;0
201708260100;17.2;92.3;2.3;225;0
201708260200;17.2;90.9;2.4;232;0
201708260300;16.8;89.8;2.6;224;0
201708260400;16.2;86.1;2.5;216;0
201708260500;17.2;83.6;2.4;215;41
201708260600;18.1;81.4;2.6;222;201
201708260700;20.5;71.9;3.4;226;118
201708260800;21.0;70.6;3.3;223;516
201708260900;24.6;49.3;3.8;242;374
201708261000;27.1;50.1;3.8;242;761
201708261100;27.8;46.5;3.4;245;810
201708261200;27.3;47.7;3.9;240;792
201708261300;28.0;40.2;4.6;252;738
201708261400;28.3;37.0;4.1;260;638
201708261500;28.3;39.9;4.1;261;501
201708261600;27.2;45.6;3.9;301;342
201708261700;26.2;49.3;2.9;299;180
201708261800;24.7;55.2;1.7;301;3
201708261900;22.6;62.0;1.2;263;0
201708262000;19.8;73.1;1.2;318;0
201708262100;19.5;75.5;1.0;219;0
201708262200;19.1;78.6;1.3;152;0
201708262300;19.0;81.7;1.9;159;0
201708270000;17.5;85.6;1.3;255;0
201708270100;17.4;85.1;1.2;246;0
201708270200;16.7;92.6;1.5;224;0
201708270300;16.5;92.4;1.8;234;0
201708270400;16.7;90.8;1.6;246;0
201708270500;15.7;92.3;1.9;234;7
201708270600;16.3;94.2;1.2;196;22
201708270700;17.5;90.6;0.7;38;40
201708270800;19.6;83.1;1.2;61;57
201708270900;20.2;80.8;2.0;95;84
201708271000;21.0;78.8;2.1;90;722
201708271100;22.6;74.6;2.3;275;116
201708271200;22.2;73.4;2.2;278;87
201708271300;22.9;73.6;2.3;350;80
201708271400;22.2;73.0;3.0;323;247
201708271500;24.6;65.9;3.2;322;55
201708271600;24.8;64.9;2.3;337;39
201708271700;23.2;70.3;2.8;344;20
201708271800;22.1;76.4;1.8;31;4
201708271900;20.4;84.6;1.7;31;0
201708272000;19.3;87.6;1.7;45;0
201708272100;18.0;93.0;1.4;24;0
201708272200;17.6;95.4;1.3;353;0
201708272300;17.4;95.6;1.1;0;0
201708280000;16.6;95.1;1.3;302;0
201708280100;16.0;97.3;1.1;47;0
201708280200;15.4;98.6;1.3;325;0
201708280300;14.4;99.5;1.6;355;0
201708280400;14.1;100.0;1.8;18;0
201708280500;14.3;99.0;1.8;42;34
201708280600;15.5;96.4;1.3;66;201
201708280700;17.6;91.7;1.5;70;362
201708280800;19.5;87.3;2.0;77;519
201708280900;21.1;77.3;2.5;72;653
201708281000;23.0;68.7;2.5;61;752
201708281100;24.1;63.9;2.6;53;800
201708281200;24.3;60.4;2.5;64;788
201708281300;24.9;58.2;2.5;29;717
201708281400;25.2;56.3;2.4;30;585
201708281500;25.4;52.0;2.6;17;474
201708281600;25.4;53.4;2.7;23;330
201708281700;24.4;54.8;2.5;41;168
201708281800;22.6;62.2;2.3;39;3
201708281900;21.2;63.6;2.2;34;0
201708282000;19.5;71.7;1.1;60;0
201708282100;17.2;81.8;1.4;60;0
201708282200;16.1;87.8;1.9;98;0
201708282300;15.8;88.4;1.8;71;0
201708290000;15.5;92.1;1.2;24;0
201708290100;14.8;91.7;1.3;60;0
201708290200;14.5;92.9;1.5;125;0
201708290300;14.3;95.2;2.0;160;0
201708290400;13.8;94.5;1.9;182;0
201708290500;13.5;95.4;1.7;179;19
201708290600;14.5;93.9;1.5;160;196
201708290700;17.9;81.4;1.5;105;357
201708290800;20.6;74.1;2.2;84;296
201708290900;22.6;69.0;2.9;80;609
201708291000;25.0;60.0;2.5;84;716
201708291100;26.3;54.4;2.8;105;709
201708291200;26.3;51.2;2.6;113;789
201708291300;27.0;45.3;2.9;98;729
201708291400;27.6;43.2;2.3;133;560
201708291500;27.7;41.6;2.3;110;486
201708291600;28.0;40.6;2.6;116;327
201708291700;26.9;48.4;2.2;84;164
201708291800;24.7;54.1;2.5;80;17
201708291900;22.8;58.0;2.0;112;0
201708292000;20.1;70.6;2.1;124;0
201708292100;19.5;72.7;2.1;136;0
201708292200;18.7;74.4;1.9;149;0
201708292300;18.3;75.9;2.1;155;0
201708300000;18.0;75.8;2.7;189;0
201708300100;18.2;73.9;2.6;181;0
201708300200;16.7;79.5;2.4;177;0
201708300300;16.7;78.0;2.5;196;0
201708300400;16.2;77.8;2.6;196;0
201708300500;15.6;79.9;2.3;190;18
201708300600;18.2;73.3;3.1;214;147
201708300700;21.5;60.2;3.0;202;38
201708300800;23.2;60.4;2.9;190;58
201708300900;25.6;51.5;3.7;206;75
201708301000;28.5;45.9;4.5;224;80
201708301100;28.3;42.1;4.8;235;85
201708301200;27.8;46.3;5.1;237;92
201708301300;29.5;37.8;4.9;239;89
201708301400;28.8;39.9;4.5;253;92
201708301500;26.7;49.5;3.7;266;52
201708301600;25.7;49.3;2.9;255;35
201708301700;26.0;50.2;3.1;271;18
201708301800;23.8;55.9;4.0;271;1
201708301900;24.5;57.9;2.7;273;0
201708302000;22.8;70.3;3.6;272;0
201708302100;21.7;74.0;5.1;253;0
201708302200;19.1;90.6;4.0;221;0
201708302300;18.9;85.8;3.0;195;0
201708310000;18.3;93.9;2.5;228;0
201708310100;18.2;91.6;2.7;250;0
201708310200;18.1;95.8;1.7;208;0
201708310300;17.8;92.0;1.8;199;0
201708310400;17.4;92.1;1.8;240;0
201708310500;16.5;93.3;1.5;244;4
201708310600;16.5;94.8;3.0;247;20
201708310700;15.9;97.2;3.0;258;38
201708310800;17.1;90.9;3.4;254;54
201708310900;17.5;91.3;5.3;264;69
201708311000;16.5;90.8;6.1;276;80
201708311100;15.7;82.3;5.8;263;85
201708311200;14.5;92.4;4.7;278;84
201708311300;14.2;87.5;4.5;270;78
201708311400;13.9;91.9;4.1;271;67
201708311500;13.7;89.4;4.0;275;52
201708311600;13.7;87.4;4.1;280;34
201708311700;13.3;88.9;3.3;274;17
201708311800;13.3;91.0;2.6;272;1
201708311900;13.0;91.5;2.6;267;0
201708312000;12.8;91.5;1.8;275;0
201708312100;12.4;95.7;1.6;274;0
201708312200;12.5;96.8;1.9;281;0
201708312300;12.3;95.8;1.7;282;0
201709010000;12.1;96.2;1.7;314;0
201709010100;12.0;92.7;1.9;305;0
201709010200;11.8;95.4;1.8;315;0
201709010300;11.8;95.4;2.0;331;0
201709010400;11.8;95.4;2.1;324;0
201709010500;11.4;99.2;2.3;323;3
201709010600;11.7;95.2;2.3;323;20
201709010700;12.2;91.1;2.7;325;37
201709010800;12.9;89.7;2.4;325;54
201709010900;12.6;91.0;2.9;354;68
201709011000;12.6;88.7;2.9;4;80
201709011100;13.3;85.8;2.9;29;84
201709011200;13.8;77.0;3.2;28;87
201709011300;14.1;81.9;3.0;24;78
201709011400;14.7;81.1;3.2;46;101
201709011500;14.8;76.0;2.8;44;52
201709011600;14.9;75.1;3.3;56;35
201709011700;13.8;81.2;2.8;82;71
201709011800;13.5;80.1;1.8;72;1
201709011900;12.6;81.4;1.7;74;0
201709012000;11.2;91.1;1.8;67;0
201709012100;10.2;95.8;1.2;91;0
201709012200;9.7;97.0;1.2;320;0
201709012300;10.0;97.9;2.2;342;0
201709020000;9.7;99.2;1.6;320;0
201709020100;9.7;97.8;1.2;324;0
201709020200;9.4;96.9;1.8;330;0
201709020300;9.3;96.5;1.7;318;0
201709020400;9.0;98.1;1.5;356;0
201709020500;8.8;97.6;1.4;337;3
201709020600;9.3;97.6;1.3;9;19
201709020700;9.6;96.6;1.1;32;37
201709020800;11.3;93.7;1.4;20;53
201709020900;13.6;81.7;2.1;64;68
201709021000;13.0;80.2;2.7;20;78
201709021100;13.6;72.3;3.2;12;84
201709021200;14.2;68.9;2.4;68;83
201709021300;14.7;61.2;2.2;53;77
201709021400;15.2;56.5;2.0;300;65
201709021500;14.9;62.3;2.6;320;51
201709021600;13.5;74.3;3.5;320;125
201709021700;12.9;80.7;2.6;290;16
201709021800;11.6;77.6;3.8;289;0
201709021900;10.1;94.2;2.7;296;0
201709022000;9.9;98.6;2.2;305;0
201709022100;10.5;85.1;1.9;294;0
201709022200;9.9;93.4;1.9;306;0
201709022300;8.6;97.5;2.5;286;0
201709030000;8.3;98.0;2.1;267;0
201709030100;8.4;99.6;1.8;273;0
201709030200;7.8;99.0;2.0;251;0
201709030300;7.5;99.2;1.7;256;0
201709030400;6.7;99.2;2.2;252;0
201709030500;6.6;98.9;2.4;254;3
201709030600;7.2;97.8;1.7;258;25
201709030700;8.9;95.1;1.3;229;51
201709030800;9.7;94.0;1.3;151;87
201709030900;11.7;82.0;1.9;15;614
201709031000;13.9;69.3;2.1;30;677
201709031100;15.7;62.1;2.0;312;356
201709031200;11.8;78.7;2.0;341;317
201709031300;12.2;91.9;2.2;148;295
201709031400;14.7;71.6;2.3;286;438
201709031500;15.8;57.9;2.3;339;87
201709031600;14.9;61.2;1.7;126;47
201709031700;14.1;77.1;1.8;87;72
201709031800;12.6;84.2;1.5;96;0
201709031900;10.5;95.9;1.1;99;0
201709032000;9.2;97.8;1.7;100;0
201709032100;8.5;91.8;1.0;142;0
201709032200;7.4;100.0;1.1;259;0
201709032300;7.7;98.2;1.9;128;0
201709040000;7.7;98.0;1.9;171;0
201709040100;7.4;97.2;2.1;179;0
201709040200;7.1;98.5;2.2;167;0
201709040300;7.0;99.4;2.0;165;0
201709040400;6.5;98.9;1.9;173;0
201709040500;6.2;98.7;2.3;191;13
201709040600;7.2;94.2;2.3;190;136
201709040700;10.5;83.0;2.1;165;36
201709040800;13.1;79.7;1.6;146;265
201709040900;15.6;68.4;1.9;157;488
201709041000;16.1;60.7;1.8;219;79
201709041100;18.0;51.9;2.4;275;83
201709041200;17.4;53.8;2.5;291;82
201709041300;18.2;48.6;2.0;248;76
201709041400;16.7;57.4;2.1;265;64
201709041500;17.1;56.5;1.9;287;49
201709041600;17.1;57.2;1.5;306;32
201709041700;16.4;65.9;1.4;300;15
201709041800;15.1;83.0;1.3;252;0
201709041900;14.1;92.6;1.3;243;0
201709042000;13.7;93.8;1.6;226;0
201709042100;13.5;92.6;1.4;159;0
201709042200;13.6;88.7;2.2;158;0
201709042300;13.0;94.5;2.8;188;0
201709050000;12.7;97.4;2.7;194;0
201709050100;12.6;100.0;1.5;198;0
201709050200;12.8;97.6;1.9;159;0
201709050300;12.8;95.5;2.4;144;0
201709050400;12.6;93.9;2.4;221;0
201709050500;12.8;92.5;2.5;224;2
201709050600;13.2;91.8;2.4;223;19
201709050700;14.4;88.0;2.0;201;39
201709050800;15.8;84.5;2.4;186;218
201709050900;16.7;81.1;2.7;210;581
201709051000;20.0;71.8;2.4;218;340
201709051100;21.9;63.5;2.7;224;86
201709051200;21.7;58.1;3.2;261;89
201709051300;22.0;57.0;3.3;252;77
201709051400;22.4;58.0;3.0;277;158
201709051500;22.4;54.7;3.4;259;49
201709051600;21.4;59.7;3.0;279;32
201709051700;20.8;64.1;2.2;284;15
201709051800;20.3;68.1;1.1;297;0
201709051900;19.0;76.0;1.5;228;0
201709052000;18.2;80.4;1.6;229;0
201709052100;17.4;84.9;2.1;230;0
201709052200;17.4;84.3;2.2;224;0
201709052300;17.1;85.4;2.2;246;0
201709060000;17.3;85.8;3.3;257;0
201709060100;16.1;92.7;2.8;259;0
201709060200;15.6;94.8;2.6;241;0
201709060300;15.5;96.7;2.5;228;0
201709060400;14.9;96.9;3.8;257;0
201709060500;15.4;95.9;4.8;256;1
201709060600;15.6;93.6;4.4;253;19
201709060700;15.7;92.0;5.1;261;233
201709060800;16.4;88.3;7.1;260;440
201709060900;17.7;75.6;7.5;258;72
201709061000;17.6;75.4;7.5;257;78
201709061100;17.6;75.0;7.8;253;81
201709061200;17.2;75.5;7.3;265;86
201709061300;17.7;74.9;8.5;265;176
201709061400;16.8;73.8;8.5;272;334
201709061500;17.1;70.2;8.5;275;66
201709061600;15.9;67.7;7.1;273;31
201709061700;15.2;64.7;6.3;276;14
201709061800;14.3;70.1;5.2;279;0
201709061900;13.8;71.2;4.9;276;0
201709062000;13.1;74.8;4.7;267;0
201709062100;13.3;78.0;4.1;266;0
201709062200;12.6;80.3;3.9;263;0
201709062300;12.2;81.4;4.5;267;0
201709070000;11.8;83.6;3.6;261;0
201709070100;11.6;86.7;3.2;254;0
201709070200;11.2;85.0;2.4;251;0
201709070300;10.9;88.5;2.7;237;0
201709070400;10.7;90.2;1.7;222;0
201709070500;10.8;87.8;1.4;245;1
201709070600;10.7;87.4;2.0;236;17
201709070700;11.4;86.5;2.6;237;34
201709070800;11.9;86.3;3.7;254;51
201709070900;12.6;83.9;4.0;259;68
201709071000;13.5;79.3;4.3;255;76
201709071100;14.1;74.3;4.3;251;84
201709071200;15.0;65.5;4.2;272;81
201709071300;16.1;64.4;4.1;262;143
201709071400;14.8;63.3;3.5;263;262
201709071500;15.1;63.3;4.2;263;229
201709071600;15.6;60.2;4.0;269;285
201709071700;15.3;63.1;3.4;269;110
201709071800;14.1;68.9;2.0;266;0
201709071900;12.0;75.7;1.7;220;0
201709072000;9.7;89.9;2.0;228;0
201709072100;8.1;97.9;2.2;237;0
201709072200;8.7;91.2;2.3;225;0
201709072300;8.9;94.3;2.2;211;0
201709080000;8.7;94.5;2.1;228;0
201709080100;8.8;91.1;2.2;224;0
201709080200;8.2;93.6;2.2;206;0
201709080300;7.6;96.4;2.6;231;0
201709080400;9.1;93.1;2.9;215;0
201709080500;9.1;91.6;2.6;224;1
201709080600;9.6;89.9;2.9;223;19
201709080700;10.3;85.7;2.7;207;37
201709080800;11.8;79.2;4.3;217;130
201709080900;14.4;73.0;4.4;220;75
201709081000;16.0;65.6;5.2;233;75
201709081100;16.9;58.2;5.1;232;80
201709081200;16.6;57.2;5.4;237;80
201709081300;15.8;58.8;5.1;236;73
201709081400;16.1;59.3;5.6;234;62
201709081500;16.0;60.7;5.6;229;47
201709081600;15.4;63.9;5.1;231;30
201709081700;15.0;65.8;3.9;234;13
201709081800;13.9;69.3;3.6;217;0
201709081900;12.8;75.4;3.5;202;0
201709082000;12.0;78.4;3.6;197;0
201709082100;12.0;78.2;3.3;199;0
201709082200;11.6;79.4;3.3;204;0
201709082300;11.4;80.1;3.1;205;0
201709090000;11.1;79.6;3.4;206;0
201709090100;10.7;82.8;2.8;213;0
201709090200;11.5;78.9;2.7;199;0
201709090300;10.8;84.6;3.6;204;0
201709090400;11.5;81.6;3.3;207;0
201709090500;11.9;80.3;3.9;206;0
201709090600;12.2;79.9;4.1;221;16
201709090700;12.8;81.2;4.6;230;33
201709090800;13.1;78.8;5.4;234;49
201709090900;12.8;82.5;4.3;235;64
201709091000;12.9;78.9;4.1;239;74
201709091100;13.3;78.3;4.4;230;80
201709091200;14.8;70.3;5.1;229;79
201709091300;15.2;71.9;4.3;227;73
201709091400;14.9;70.0;3.5;219;61
201709091500;14.6;73.0;3.1;208;47
201709091600;13.8;79.2;3.2;210;30
201709091700;12.3;91.7;3.4;215;13
201709091800;11.7;94.5;3.2;222;0
201709091900;11.5;90.9;3.1;197;0
201709092000;11.3;96.3;3.0;206;0
201709092100;11.1;90.5;2.8;207;0
201709092200;10.5;93.0;2.7;212;0
201709092300;10.4;92.4;2.1;212;0
201709100000;10.1;94.5;2.6;221;0
201709100100;9.9;96.7;2.1;227;0
201709100200;9.8;96.0;2.4;231;0
201709100300;9.8;95.5;2.0;216;0
201709100400;9.7;96.9;1.7;222;0
201709100500;9.8;91.2;2.1;223;0
201709100600;9.7;94.6;2.3;242;15
201709100700;10.4;93.7;1.6;225;34
201709100800;10.9;90.9;2.7;210;77
201709100900;12.6;87.2;2.3;223;530
201709101000;12.8;83.0;3.0;228;123
201709101100;14.2;74.9;2.5;232;311
201709101200;14.7;71.1;2.1;216;94
201709101300;15.4;67.4;3.0;212;128
201709101400;15.5;65.2;2.9;246;509
201709101500;15.6;68.8;2.6;257;253
201709101600;16.0;64.9;2.5;241;258
201709101700;15.7;65.5;2.0;247;58
201709101800;14.2;72.2;0.9;257;0
201709101900;10.4;92.4;1.7;216;0
201709102000;9.4;92.4;2.5;212;0
201709102100;9.7;89.8;2.2;219;0
201709102200;8.5;91.8;2.5;218;0
201709102300;8.0;92.5;2.6;215;0
201709110000;7.8;90.0;2.9;221;0
201709110100;7.3;93.1;3.6;200;0
201709110200;7.5;91.1;2.8;195;0
201709110300;8.0;87.2;2.4;187;0
201709110400;7.6;88.6;3.4;191;0
201709110500;9.2;82.6;3.4;200;0
201709110600;9.5;82.5;4.5;215;102
201709110700;10.2;80.7;4.1;217;53
201709110800;10.8;83.1;5.8;219;48
201709110900;13.8;75.6;5.6;225;63
201709111000;14.3;76.0;5.3;238;73
201709111100;13.7;78.8;5.7;236;80
201709111200;13.7;75.1;6.5;242;79
201709111300;12.3;85.3;6.1;246;165
201709111400;13.4;72.4;6.2;237;204
201709111500;14.7;64.6;6.3;232;274
201709111600;13.6;67.8;5.0;228;237
201709111700;13.7;69.5;4.5;225;29
201709111800;11.9;78.8;4.8;231;0
201709111900;10.4;79.6;4.2;231;0
201709112000;9.7;81.2;2.9;224;0
201709112100;9.4;83.1;3.1;219;0
201709112200;9.7;78.4;3.2;212;0
201709112300;9.7;80.2;3.3;216;0
201709120000;10.0;80.2;3.0;219;0
201709120100;9.0;82.6;3.0;230;0
201709120200;9.6;82.7;3.4;225;0
201709120300;9.4;84.1;2.1;225;0
201709120400;9.4;89.1;2.5;220;0
201709120500;9.9;87.7;3.0;230;0
201709120600;9.8;88.1;3.7;239;14
201709120700;10.5;79.8;3.2;239;31
201709120800;10.9;87.4;5.4;241;73
201709120900;11.8;82.6;5.4;246;292
201709121000;12.2;79.1;5.1;248;96
201709121100;12.9;69.4;6.9;257;587
201709121200;14.2;67.0;5.7;261;335
201709121300;13.9;66.8;5.7;257;197
201709121400;13.7;69.5;5.7;243;66
201709121500;13.1;71.8;6.1;260;304
201709121600;13.7;69.7;4.8;257;231
201709121700;12.2;78.8;4.4;238;61
201709121800;11.9;79.3;3.4;227;0
201709121900;10.3;87.6;4.0;230;0
201709122000;10.3;84.6;3.9;230;0
201709122100;9.2;91.0;4.0;225;0
201709122200;9.8;90.3;3.8;220;0
201709122300;8.3;90.7;3.4;222;0
201709130000;9.2;89.1;3.3;219;0
201709130100;8.7;87.5;3.8;206;0
201709130200;8.5;87.9;4.9;202;0
201709130300;9.6;78.4;5.1;206;0
201709130400;8.9;83.3;5.5;204;0
201709130500;9.9;78.6;5.7;209;0
201709130600;11.4;72.2;7.9;213;14
201709130700;12.6;73.4;9.0;219;31
201709130800;12.7;74.0;8.8;221;47
201709130900;14.0;72.5;9.2;221;61
201709131000;15.1;66.2;8.5;222;93
201709131100;15.3;72.5;11.6;233;78
201709131200;16.6;73.6;9.7;235;76
201709131300;15.4;79.6;8.7;236;70
201709131400;15.9;76.3;7.4;234;59
201709131500;15.9;82.4;6.6;224;44
201709131600;16.1;87.9;6.9;237;28
201709131700;15.4;94.2;5.9;237;11
201709131800;15.3;94.1;5.3;232;0
201709131900;16.1;87.1;5.5;232;0
201709132000;16.4;80.3;7.7;236;0
201709132100;19.7;66.5;7.6;226;0
201709132200;18.2;70.1;8.3;233;0
201709132300;18.0;68.4;9.6;232;0
201709140000;18.3;66.0;9.7;229;0
201709140100;18.1;64.4;9.2;242;0
201709140200;18.4;64.5;7.8;242;0
201709140300;18.5;63.2;8.5;265;0
201709140400;16.4;69.9;6.5;261;0
201709140500;12.6;84.8;4.9;267;0
201709140600;11.1;89.4;5.1;287;13
201709140700;10.0;92.4;3.9;282;30
201709140800;8.8;85.2;5.3;247;47
201709140900;9.5;91.2;6.6;244;61
201709141000;8.5;90.6;7.0;245;71
201709141100;8.7;87.7;8.1;234;76
201709141200;9.0;86.1;7.2;224;76
201709141300;8.9;87.7;8.7;223;267
201709141400;9.2;86.2;9.5;230;62
201709141500;10.3;84.8;9.2;233;372
201709141600;10.3;82.7;8.4;243;32
201709141700;9.6;79.8;7.7;245;34
201709141800;8.6;86.3;7.8;242;0
201709141900;8.8;78.9;7.9;252;0
201709142000;8.8;82.8;6.4;239;0
201709142100;8.6;85.9;5.9;234;0
201709142200;8.3;88.5;5.4;237;0
201709142300;8.4;87.9;4.6;238;0
201709150000;8.5;89.1;4.6;244;0
201709150100;8.5;89.0;3.5;226;0
201709150200;8.4;89.0;3.5;230;0
201709150300;8.2;89.2;2.8;223;0
201709150400;7.5;89.9;2.4;229;0
201709150500;6.5;95.1;2.8;222;0
201709150600;5.8;94.9;1.9;227;60
201709150700;7.0;91.2;2.3;191;34
201709150800;9.1;88.4;1.9;217;418
201709150900;11.6;77.9;2.4;240;523
201709151000;13.2;68.0;2.7;236;91
201709151100;14.1;61.0;3.1;245;529
201709151200;14.4;55.9;2.7;256;365
201709151300;14.1;55.8;2.5;243;613
201709151400;13.7;60.6;3.9;234;120
201709151500;15.1;50.4;3.4;246;67
201709151600;13.0;59.4;2.9;260;208
201709151700;12.5;62.2;2.6;280;12
201709151800;10.5;81.2;1.5;316;0
201709151900;9.5;91.8;1.4;312;0
201709152000;8.7;86.1;1.9;261;0
201709152100;7.2;94.9;1.1;298;0
201709152200;6.1;98.0;1.3;167;0
201709152300;5.2;100.0;1.5;268;0
201709160000;4.4;99.3;1.4;229;0
201709160100;4.6;97.1;1.7;195;0
201709160200;3.6;99.0;1.6;231;0
201709160300;3.6;98.1;1.6;267;0
201709160400;3.5;97.8;1.4;269;0
201709160500;3.6;96.8;1.4;281;0
201709160600;4.1;96.4;1.6;304;12
201709160700;5.0;96.2;1.2;263;29
201709160800;7.4;92.4;1.4;154;46
201709160900;10.3;85.5;1.8;39;60
201709161000;11.4;79.4;1.9;75;70
201709161100;12.8;66.4;1.4;84;183
201709161200;13.8;62.7;1.6;41;75
201709161300;11.0;78.8;2.2;302;68
201709161400;10.3;82.2;2.5;116;57
201709161500;8.9;81.4;2.5;317;43
201709161600;7.9;94.5;2.2;262;26
201709161700;8.4;88.8;1.0;279;10
201709161800;8.0;93.4;0.6;134;0
201709161900;7.7;94.3;1.7;113;0
201709162000;6.8;97.0;1.3;204;0
201709162100;6.9;95.8;1.8;233;0
201709162200;6.8;96.0;2.4;208;0
201709162300;6.0;98.3;1.7;210;0
201709170000;5.5;90.2;1.8;183;0
201709170100;4.5;98.3;1.8;221;0
201709170200;4.3;99.2;1.9;220;0
201709170300;4.5;100.0;2.1;234;0
201709170400;3.8;100.0;1.8;249;0
201709170500;3.2;99.3;2.0;228;0
201709170600;2.6;98.4;1.6;213;12
201709170700;4.7;98.4;1.0;111;29
201709170800;6.3;98.4;1.3;139;266
201709170900;9.7;85.8;1.3;96;80
201709171000;10.6;82.2;2.0;317;85
201709171100;12.4;69.3;2.0;280;448
201709171200;12.8;71.2;2.4;266;126
201709171300;11.9;69.9;3.9;275;82
201709171400;12.2;70.2;1.9;265;58
201709171500;12.2;76.4;1.9;252;42
201709171600;11.2;80.5;2.9;262;25
201709171700;9.6;91.9;3.2;234;9
201709171800;9.2;91.0;1.2;223;0
201709171900;8.6;89.5;1.7;238;0
201709172000;8.2;94.8;1.7;220;0
201709172100;9.3;89.6;3.5;221;0
201709172200;7.8;100.0;3.1;225;0
201709172300;7.8;97.6;2.5;218;0
201709180000;7.8;94.8;2.4;227;0
201709180100;7.1;95.3;2.3;241;0
201709180200;6.9;93.7;2.6;237;0
201709180300;6.5;95.1;2.4;243;0
201709180400;6.5;100.0;2.4;244;0
201709180500;6.8;100.0;2.4;243;0
201709180600;7.0;100.0;2.6;243;11
201709180700;7.2;97.4;3.3;239;28
201709180800;8.2;94.8;3.3;241;44
201709180900;9.5;84.8;2.7;245;63
201709181000;9.6;86.7;2.5;242;124
201709181100;10.4;85.7;2.1;246;157
201709181200;11.6;77.2;1.9;252;366
201709181300;11.4;76.4;1.9;256;72
201709181400;9.6;90.2;2.7;272;134
201709181500;11.3;80.1;2.5;271;96
201709181600;11.6;76.5;2.3;262;35
201709181700;10.4;86.0;1.7;269;8
201709181800;8.9;95.6;1.8;254;0
201709181900;7.9;99.9;1.9;255;0
201709182000;7.8;100.0;2.0;251;0
201709182100;9.1;93.6;1.8;250;0
201709182200;6.9;97.5;1.5;230;0
201709182300;6.6;100.0;1.8;240;0
201709190000;7.7;95.8;2.2;242;0
201709190100;7.4;97.9;1.6;239;0
201709190200;7.4;97.9;1.6;244;0
201709190300;7.2;97.8;1.5;242;0
201709190400;6.9;99.1;1.7;232;0
201709190500;6.8;100.0;1.6;243;0
201709190600;7.1;99.5;2.0;236;11
201709190700;7.3;98.8;2.2;252;28
201709190800;8.5;95.8;3.0;266;45
201709190900;10.1;87.7;3.9;267;58
201709191000;10.2;79.9;2.9;263;68
201709191100;10.0;84.8;4.3;276;106
201709191200;11.9;76.0;3.6;293;101
201709191300;11.8;71.4;4.3;291;76
201709191400;11.8;71.6;3.4;288;115
201709191500;11.7;73.2;3.0;293;271
201709191600;11.2;73.5;3.3;313;114
201709191700;10.3;79.1;2.6;293;8
201709191800;9.8;88.4;2.7;274;0
201709191900;9.0;90.5;2.7;266;0
201709192000;8.2;93.5;2.7;264;0
201709192100;8.6;97.7;2.3;257;0
201709192200;8.2;96.0;3.0;259;0
201709192300;8.2;97.3;2.6;257;0
201709200000;8.0;98.8;2.8;263;0
201709200100;7.8;97.6;2.3;249;0
201709200200;7.4;98.2;2.7;249;0
201709200300;7.6;99.3;2.8;257;0
201709200400;7.5;97.8;3.1;267;0
201709200500;7.8;95.3;3.1;263;0
201709200600;7.6;96.7;2.7;269;11
201709200700;8.0;92.8;3.1;269;245
201709200800;9.6;90.3;2.9;259;386
201709200900;11.7;79.1;3.0;269;444
201709201000;12.8;67.3;2.6;276;69
201709201100;12.3;65.2;2.6;280;72
201709201200;13.6;62.4;3.8;292;133
201709201300;13.2;68.9;3.7;294;66
201709201400;13.6;63.5;3.9;296;56
201709201500;13.0;69.3;3.0;300;44
201709201600;12.4;69.5;2.5;290;27
201709201700;11.0;82.2;2.7;269;16
201709201800;10.4;85.0;2.1;273;0
201709201900;8.8;93.6;1.0;253;0
201709202000;7.1;98.5;1.4;241;0
201709202100;6.3;96.4;1.9;271;0
201709202200;5.3;96.1;1.6;268;0
201709202300;5.0;98.5;1.4;353;0
201709210000;4.7;98.9;1.3;142;0
201709210100;4.1;99.1;1.1;134;0
201709210200;3.6;99.2;1.5;136;0
201709210300;3.6;98.8;1.4;142;0
201709210400;3.1;99.2;1.6;142;0
201709210500;3.3;99.5;1.3;163;0
201709210600;3.3;99.3;2.0;155;88
201709210700;5.7;90.2;1.7;123;244
201709210800;9.0;85.0;2.2;110;393
201709210900;12.4;73.9;2.3;99;522
201709211000;13.7;70.1;2.7;83;616
201709211100;14.9;59.3;3.5;94;664
201709211200;15.7;56.1;3.1;84;659
201709211300;15.8;50.9;3.6;106;603
201709211400;16.3;48.6;3.4;91;500
201709211500;16.9;48.0;3.8;92;357
201709211600;16.1;50.8;3.5;98;210
201709211700;14.4;64.5;3.0;100;24
201709211800;11.6;77.8;1.8;97;0
201709211900;9.9;84.3;1.9;90;0
201709212000;8.8;85.4;1.9;83;0
201709212100;7.5;96.4;1.2;101;0
201709212200;7.5;91.6;1.8;98;0
201709212300;6.8;94.4;1.8;149;0
201709220000;6.2;93.9;1.9;167;0
201709220100;5.9;95.6;2.3;180;0
201709220200;6.1;95.5;1.9;186;0
201709220300;5.5;95.4;2.1;221;0
201709220400;5.4;96.6;1.8;207;0
201709220500;5.6;97.3;1.9;231;0
201709220600;6.3;95.2;2.4;229;19
201709220700;7.5;92.0;2.1;239;233
