time UTC [yyyymmddHHMM]; temperature [deg]; relative humidity [%]; wind speed [m/s]; wind direction [deg]; global radiation [W/m^2]
201708061100;19.6;56.1;2.6;349;98
201708061200;19.2;52.6;2.1;353;454
201708061300;20.2;51.4;2.2;352;127
201708061400;20.8;50.5;2.6;4;179
201708061500;20.6;50.3;2.2;10;108
201708061600;20.8;49.2;2.1;10;64
201708061700;20.5;48.5;1.5;5;72
201708061800;19.7;51.5;2.2;24;24
201708061900;18.1;56.5;1.7;43;0
201708062000;16.6;63.0;1.2;27;0
201708062100;14.7;73.1;1.7;79;0
201708062200;13.2;81.6;1.4;59;0
201708062300;11.8;88.5;1.2;86;0
201708070000;11.9;87.6;1.5;64;0
201708070100;11.1;89.5;0.7;33;0
201708070200;10.4;91.7;1.0;96;0
201708070300;10.0;91.6;1.4;72;0
201708070400;9.2;94.7;1.0;82;0
201708070500;9.4;94.7;0.9;75;128
201708070600;12.0;84.3;1.4;83;284
201708070700;15.8;75.7;2.5;85;449
201708070800;18.1;68.4;2.9;80;606
201708070900;19.4;62.9;3.6;90;742
201708071000;21.6;52.3;4.6;86;840
201708071100;21.9;49.5;4.2;82;890
201708071200;22.5;46.0;4.3;78;884
201708071300;23.3;43.5;3.6;68;825
201708071400;23.7;42.1;3.5;79;719
201708071500;23.8;42.3;4.2;69;578
201708071600;23.9;44.6;4.3;78;412
201708071700;23.3;46.7;4.4;80;253
201708071800;22.2;54.3;3.5;85;99
201708071900;20.4;61.9;2.3;85;0
201708072000;18.0;71.0;1.9;91;0
201708072100;16.6;76.1;2.1;99;0
201708072200;16.6;76.5;1.6;112;0
201708072300;15.8;78.8;1.4;130;0
201708080000;14.9;84.3;1.1;108;0
201708080100;14.0;89.8;1.4;124;0
201708080200;13.5;88.7;1.6;233;0
201708080300;12.5;93.7;1.2;208;0
201708080400;12.8;94.3;2.5;126;0
201708080500;13.6;92.7;1.1;164;13
201708080600;16.1;84.1;1.5;250;31
201708080700;16.6;84.4;1.8;259;49
201708080800;17.8;78.7;2.5;249;65
201708080900;16.8;90.1;2.5;238;80
201708081000;20.3;68.3;3.1;245;90
201708081100;20.1;75.8;2.6;227;96
201708081200;20.8;69.0;4.1;241;95
201708081300;19.8;74.0;3.3;201;89
201708081400;18.9;75.9;4.4;211;77
201708081500;19.7;78.1;3.5;222;62
201708081600;19.8;69.5;3.2;213;45
201708081700;19.5;61.6;2.9;205;27
201708081800;18.9;63.8;2.3;200;10
201708081900;17.5;70.3;2.1;209;0
201708082000;17.2;74.2;1.9;200;0
201708082100;16.5;82.4;2.0;223;0
201708082200;15.6;82.0;2.1;228;0
201708082300;14.7;90.6;1.8;226;0
201708090000;14.3;94.3;1.7;243;0
201708090100;13.2;96.3;1.9;234;0
201708090200;13.1;95.7;1.2;239;0
201708090300;12.3;98.1;1.1;234;0
201708090400;11.3;95.1;1.2;236;0
201708090500;11.0;95.1;1.3;211;101
201708090600;13.0;87.5;1.0;254;168
201708090700;15.2;80.9;1.2;218;79
201708090800;17.4;73.5;1.4;68;68
201708090900;17.9;72.2;1.5;43;691
201708091000;18.8;66.9;1.6;52;90
201708091100;19.6;61.7;2.0;48;95
201708091200;20.6;58.3;2.6;33;95
201708091300;20.0;57.0;2.5;13;88
201708091400;20.3;57.4;2.6;7;77
201708091500;20.4;57.6;2.6;349;62
201708091600;20.1;58.1;2.3;351;44
201708091700;19.5;61.3;2.4;15;27
201708091800;18.6;65.5;2.5;28;10
201708091900;18.1;68.5;2.2;347;0
201708092000;15.6;85.2;1.5;297;0
201708092100;15.9;82.1;3.3;279;0
201708092200;14.6;94.1;2.8;281;0
201708092300;14.2;96.4;2.1;292;0
201708100000;14.1;96.5;2.0;311;0
201708100100;14.1;96.4;1.6;320;0
201708100200;14.0;98.4;1.4;301;0
201708100300;13.8;97.2;1.5;260;0
201708100400;13.5;100.0;0.6;330;0
201708100500;13.9;100.0;2.5;305;13
201708100600;14.0;97.3;1.8;293;30
201708100700;13.9;96.5;3.0;290;47
201708100800;13.5;95.4;3.4;295;64
201708100900;13.0;95.0;4.3;281;79
201708101000;12.4;94.3;4.9;269;90
201708101100;12.3;94.6;4.7;269;95
201708101200;12.4;91.3;4.4;268;94
201708101300;12.4;89.8;3.9;263;88
201708101400;12.3;89.7;3.1;260;76
201708101500;12.8;86.6;2.2;279;61
201708101600;13.0;84.2;2.0;259;44
201708101700;13.2;84.3;2.2;242;26
201708101800;12.4;93.6;1.8;233;10
201708101900;11.8;96.6;1.5;242;0
201708102000;11.8;97.2;1.6;251;0
201708102100;11.0;95.9;1.9;259;0
201708102200;10.2;100.0;1.5;242;0
201708102300;10.1;100.0;1.4;256;0
201708110000;9.4;100.0;1.4;237;0
201708110100;10.0;100.0;2.4;245;0
201708110200;10.5;97.4;2.9;258;0
201708110300;10.4;96.7;2.3;254;0
201708110400;9.8;98.5;1.6;247;0
201708110500;9.7;97.9;1.8;262;12
201708110600;9.9;96.9;1.5;246;29
201708110700;11.2;96.7;2.7;253;58
201708110800;12.9;89.5;2.8;285;64
201708110900;14.1;83.6;3.0;278;79
201708111000;14.9;80.5;3.9;273;89
201708111100;14.0;85.8;4.3;266;95
201708111200;14.3;85.0;4.7;267;94
201708111300;14.6;84.5;4.9;269;88
201708111400;13.8;87.3;4.7;261;76
201708111500;13.3;95.0;3.9;256;61
201708111600;13.3;97.2;3.5;252;44
201708111700;13.3;97.1;3.4;262;26
201708111800;13.4;100.0;3.1;265;9
201708111900;13.1;97.1;2.5;266;0
201708112000;13.0;97.3;2.3;266;0
201708112100;12.8;98.6;2.2;275;0
201708112200;12.6;95.5;2.8;260;0
201708112300;12.3;95.1;1.6;247;0
201708120000;12.1;100.0;1.9;248;0
201708120100;12.3;100.0;2.3;253;0
201708120200;12.1;99.0;2.2;250;0
201708120300;11.8;98.7;1.7;247;0
201708120400;12.1;99.8;1.7;241;0
201708120500;12.4;96.6;2.0;229;12
201708120600;12.3;96.3;2.3;235;29
201708120700;12.5;94.6;2.4;242;47
201708120800;13.0;96.2;3.1;230;64
201708120900;14.9;86.8;3.2;218;78
201708121000;15.8;84.2;4.2;231;91
201708121100;15.6;84.5;4.2;248;94
201708121200;16.1;77.7;4.5;248;94
201708121300;16.5;77.4;4.7;246;87
201708121400;16.9;71.0;4.6;244;76
201708121500;16.5;74.9;3.8;252;61
201708121600;16.6;67.6;4.4;247;43
201708121700;16.6;66.8;3.3;242;25
201708121800;16.1;72.9;2.7;236;9
201708121900;15.2;79.9;2.0;231;0
201708122000;14.5;85.4;1.4;228;0
201708122100;14.1;88.2;1.3;228;0
201708122200;13.7;91.0;1.7;216;0
201708122300;13.8;91.5;1.1;227;0
201708130000;14.0;88.4;1.2;232;0
201708130100;14.0;88.8;1.1;229;0
201708130200;13.9;90.3;1.1;207;0
201708130300;14.0;89.0;1.4;208;0
201708130400;13.7;91.4;1.5;219;0
201708130500;13.9;89.8;1.5;206;21
201708130600;14.2;87.1;1.4;207;75
201708130700;15.1;81.9;1.8;231;47
201708130800;16.0;79.9;2.5;227;64
201708130900;18.0;74.7;2.5;230;78
201708131000;18.9;70.6;2.9;237;114
201708131100;20.0;67.6;2.7;268;94
201708131200;20.5;65.6;2.5;296;138
201708131300;20.9;65.1;2.4;308;89
201708131400;20.5;67.2;3.0;333;82
201708131500;20.8;66.5;2.6;337;156
201708131600;21.1;66.7;3.0;346;144
201708131700;20.1;73.2;2.3;352;198
201708131800;19.3;78.6;2.4;15;20
201708131900;17.4;86.8;1.8;14;0
201708132000;16.3;91.4;1.7;359;0
201708132100;15.4;93.9;1.4;0;0
201708132200;15.4;96.2;0.8;58;0
201708132300;15.2;96.2;1.3;27;0
201708140000;15.0;96.2;0.9;58;0
201708140100;14.7;97.8;1.0;10;0
201708140200;14.3;95.7;0.8;73;0
201708140300;14.1;99.8;0.9;67;0
201708140400;14.0;99.8;0.9;72;0
201708140500;13.5;99.6;1.0;90;55
201708140600;14.2;91.0;1.0;92;224
201708140700;17.4;85.5;2.1;77;231
201708140800;19.3;77.3;2.2;83;132
201708140900;20.2;71.3;2.5;78;163
201708141000;23.1;60.8;2.4;87;445
201708141100;23.7;54.7;3.1;78;846
201708141200;24.6;51.4;2.8;89;813
201708141300;24.5;54.3;2.8;77;752
201708141400;24.6;53.0;2.2;85;472
201708141500;26.3;46.9;2.1;97;216
201708141600;25.9;47.5;2.1;251;108
201708141700;25.6;48.7;2.4;211;127
201708141800;24.1;58.1;1.2;315;29
201708141900;22.7;60.5;0.9;300;0
201708142000;19.1;81.4;0.9;244;0
201708142100;17.7;86.6;0.9;236;0
201708142200;16.8;88.5;1.0;250;0
201708142300;16.2;91.1;1.1;195;0
201708150000;15.4;89.9;1.2;184;0
201708150100;15.1;90.6;1.3;172;0
201708150200;15.3;91.3;1.1;191;0
201708150300;14.4;98.4;1.4;210;0
201708150400;14.8;95.3;1.1;191;0
201708150500;15.4;92.0;1.1;174;46
201708150600;17.1;87.0;0.8;177;255
201708150700;20.9;73.8;2.1;197;419
201708150800;23.5;63.0;2.2;208;576
201708150900;25.9;55.7;3.3;209;133
201708151000;27.0;51.3;3.5;236;765
201708151100;28.3;45.0;2.6;237;284
201708151200;28.4;40.9;2.8;238;105
201708151300;27.0;54.0;3.6;239;409
201708151400;25.0;54.7;4.7;302;206
201708151500;26.6;54.7;4.3;308;69
201708151600;24.7;61.4;3.2;332;42
201708151700;22.5;69.9;3.1;313;24
201708151800;21.8;76.9;2.4;269;8
201708151900;19.7;87.9;2.0;252;0
201708152000;19.5;92.0;1.3;181;0
201708152100;18.9;95.0;1.6;253;0
201708152200;18.4;91.8;2.8;267;0
201708152300;18.6;90.9;2.7;265;0
201708160000;17.7;84.9;3.3;256;0
201708160100;16.6;95.0;1.3;227;0
201708160200;16.2;96.8;1.2;168;0
201708160300;16.8;96.4;1.7;149;0
201708160400;16.5;94.3;0.7;209;0
201708160500;15.6;98.9;1.5;224;10
201708160600;16.6;96.2;0.9;204;29
201708160700;17.5;93.7;1.2;154;49
201708160800;18.8;87.8;1.2;132;64
201708160900;20.0;83.4;1.5;97;622
201708161000;21.4;76.7;1.8;96;108
201708161100;22.6;67.1;1.9;82;477
201708161200;22.9;68.5;2.3;66;93
201708161300;22.8;67.5;2.3;39;95
201708161400;23.4;66.7;1.5;110;74
201708161500;23.4;66.1;2.7;22;59
201708161600;23.6;66.8;2.7;44;41
201708161700;23.2;70.0;1.9;26;24
201708161800;21.6;77.1;1.6;28;7
201708161900;20.4;78.9;1.2;52;0
201708162000;19.8;80.7;1.1;81;0
201708162100;18.0;94.0;0.8;62;0
201708162200;16.3;97.2;1.1;265;0
201708162300;16.0;98.5;0.7;171;0
201708170000;15.9;98.9;1.4;200;0
201708170100;15.3;98.5;1.6;242;0
201708170200;15.3;98.3;1.2;228;0
201708170300;15.4;96.7;1.3;229;0
201708170400;15.2;98.7;1.2;242;0
201708170500;15.1;98.4;0.8;204;20
201708170600;17.1;93.2;1.2;207;103
201708170700;18.9;87.0;1.0;231;388
201708170800;21.1;80.3;1.7;208;239
201708170900;23.6;68.6;1.6;245;132
201708171000;24.7;62.7;2.8;235;87
201708171100;25.5;59.4;2.8;253;92
201708171200;25.0;63.2;3.0;255;91
201708171300;25.0;61.2;3.3;260;158
201708171400;25.6;58.3;3.9;277;85
201708171500;25.8;55.3;3.2;273;63
201708171600;25.9;49.4;3.0;265;41
201708171700;24.5;57.9;2.9;264;88
201708171800;23.9;66.6;1.6;268;7
201708171900;21.4;74.0;0.8;234;0
201708172000;19.3;82.5;0.8;253;0
201708172100;18.1;86.2;0.8;262;0
201708172200;17.3;89.9;1.2;247;0
201708172300;16.4;92.4;0.9;233;0
201708180000;16.1;93.2;1.1;192;0
201708180100;15.9;93.9;1.2;201;0
201708180200;15.1;95.2;1.1;229;0
201708180300;15.5;94.5;1.2;219;0
201708180400;15.5;94.2;1.3;204;0
201708180500;15.9;90.6;1.2;198;10
201708180600;16.9;87.2;1.1;200;26
201708180700;19.1;79.8;0.9;208;44
201708180800;21.1;73.2;2.0;194;104
201708180900;24.1;61.0;2.1;210;237
201708181000;25.2;57.5;2.9;222;540
201708181100;26.8;54.4;3.3;214;98
201708181200;27.5;48.7;3.5;215;187
201708181300;27.7;46.6;2.3;229;86
201708181400;26.2;56.2;2.3;246;147
201708181500;24.4;62.5;5.7;268;58
201708181600;22.0;74.4;6.0;283;41
201708181700;18.1;90.8;7.7;285;23
201708181800;15.7;90.1;4.2;270;6
201708181900;15.6;91.6;2.2;257;0
201708182000;15.1;92.3;2.1;249;0
201708182100;15.2;96.1;3.0;245;0
201708182200;15.4;94.0;2.4;236;0
201708182300;14.8;96.5;2.6;237;0
201708190000;14.5;95.4;3.1;254;0
201708190100;14.3;95.2;1.6;251;0
201708190200;13.4;97.0;1.7;237;0
201708190300;12.9;99.1;2.4;270;0
201708190400;13.1;96.7;3.4;292;0
201708190500;11.9;96.8;3.0;281;9
201708190600;12.5;92.1;1.1;274;28
201708190700;13.0;95.5;1.8;185;47
201708190800;14.0;89.4;1.8;191;72
201708190900;15.2;84.1;1.8;228;604
201708191000;16.5;74.3;2.9;245;121
201708191100;18.6;60.7;4.5;272;481
201708191200;18.7;59.6;3.7;286;388
201708191300;18.7;58.1;3.7;277;106
201708191400;18.7;57.4;4.4;293;77
201708191500;17.8;63.2;4.7;297;233
201708191600;18.7;59.3;3.9;291;298
201708191700;18.2;59.6;4.1;284;102
201708191800;17.2;61.8;2.8;290;52
201708191900;15.4;66.3;2.5;289;0
201708192000;12.4;82.4;2.0;272;0
201708192100;11.4;85.0;1.3;258;0
201708192200;10.1;94.4;1.8;249;0
201708192300;10.0;95.1;1.8;255;0
201708200000;10.1;93.7;1.8;238;0
201708200100;9.5;95.2;2.3;254;0
201708200200;9.5;94.9;2.0;272;0
201708200300;9.2;94.5;2.4;266;0
201708200400;9.0;95.1;1.9;260;0
201708200500;9.8;93.2;2.0;246;9
201708200600;10.8;90.9;1.7;259;235
201708200700;12.4;85.1;2.1;253;398
201708200800;15.1;70.5;2.7;278;555
201708200900;17.6;54.1;3.1;281;223
201708201000;17.1;58.6;3.7;291;93
201708201100;17.4;55.5;3.7;263;388
201708201200;18.3;55.4;3.6;277;309
201708201300;17.9;55.7;3.9;286;462
201708201400;19.4;45.4;4.2;292;377
201708201500;19.1;50.1;4.6;297;342
201708201600;18.3;53.5;4.3;300;356
201708201700;17.7;55.9;4.1;311;201
201708201800;16.8;57.6;2.8;310;49
201708201900;14.9;65.8;1.7;289;0
201708202000;12.5;77.3;1.2;280;0
201708202100;11.2;80.3;1.3;280;0
201708202200;10.7;86.4;0.9;276;0
201708202300;9.9;88.6;1.0;255;0
201708210000;9.6;90.5;1.0;286;0
201708210100;9.4;90.8;1.1;284;0
201708210200;8.8;93.3;0.8;224;0
201708210300;9.0;93.8;0.6;236;0
201708210400;9.6;92.7;0.7;153;0
201708210500;9.9;92.9;1.0;192;8
201708210600;10.9;88.7;0.7;112;25
201708210700;12.2;83.1;1.2;325;43
201708210800;13.4;78.9;1.0;102;60
201708210900;15.4;71.8;0.7;62;76
201708211000;18.4;54.7;1.3;298;104
201708211100;18.4;46.8;1.7;324;516
201708211200;17.6;53.0;1.7;357;748
201708211300;18.6;50.7;1.6;88;213
201708211400;19.2;44.2;1.6;28;186
201708211500;19.4;48.1;1.4;359;192
201708211600;19.8;46.1;1.3;35;316
201708211700;18.6;51.3;1.4;39;128
201708211800;17.9;55.6;1.6;16;14
201708211900;15.6;66.6;0.8;34;0
201708212000;13.4;79.4;1.1;50;0
201708212100;11.8;79.7;1.6;79;0
201708212200;10.8;89.1;1.3;85;0
201708212300;9.8;91.7;0.6;85;0
201708220000;9.6;90.6;1.2;96;0
201708220100;9.0;92.9;1.5;95;0
201708220200;8.8;95.1;1.2;106;0
201708220300;8.5;95.3;1.2;95;0
201708220400;8.1;97.3;1.4;246;0
201708220500;8.4;96.6;0.9;144;43
201708220600;10.6;93.1;0.5;111;40
201708220700;13.8;79.0;1.1;113;386
201708220800;16.6;67.8;1.6;130;544
201708220900;18.3;63.2;1.9;80;662
201708221000;20.3;51.5;2.0;348;466
201708221100;21.1;50.8;1.9;336;158
201708221200;22.1;48.1;1.7;32;765
201708221300;21.3;49.7;2.0;279;765
201708221400;22.0;47.8;1.6;98;659
201708221500;21.8;44.7;2.0;99;518
201708221600;22.3;46.8;2.2;33;343
201708221700;21.4;49.0;2.3;31;113
201708221800;20.3;55.3;1.9;38;5
201708221900;18.3;59.0;1.2;57;0
201708222000;15.4;72.7;1.4;83;0
201708222100;13.7;81.5;1.0;71;0
201708222200;13.6;84.5;0.7;95;0
201708222300;12.6;89.5;1.1;90;0
201708230000;11.9;90.5;1.0;84;0
201708230100;12.0;90.5;1.0;116;0
201708230200;12.5;88.9;1.1;108;0
201708230300;11.8;92.7;1.8;144;0
201708230400;12.0;92.2;1.5;196;0
201708230500;12.1;93.0;1.2;142;7
201708230600;13.4;88.7;1.3;161;24
201708230700;14.4;87.9;1.2;95;44
201708230800;17.8;73.3;1.8;121;454
201708230900;20.4;63.7;2.6;112;678
201708231000;22.3;57.2;2.8;88;773
201708231100;24.2;53.0;2.2;104;825
201708231200;24.8;48.8;2.2;113;820
201708231300;25.4;48.4;2.0;238;758
201708231400;26.1;44.6;2.1;321;645
201708231500;26.3;45.5;1.7;286;166
201708231600;26.4;46.0;2.0;321;71
201708231700;25.6;51.9;1.6;312;192
201708231800;24.5;56.8;1.0;306;4
201708231900;21.6;65.2;0.9;276;0
201708232000;18.9;78.1;1.2;255;0
201708232100;17.7;87.1;1.0;248;0
201708232200;16.7;85.7;0.5;252;0
201708232300;16.5;87.3;0.9;198;0
201708240000;16.0;89.1;1.5;218;0
201708240100;15.4;91.5;1.2;225;0
201708240200;15.1;88.0;1.7;244;0
201708240300;15.2;89.7;1.3;253;0
201708240400;15.4;94.4;1.3;241;0
201708240500;16.2;91.7;1.3;265;18
201708240600;17.7;89.1;2.2;255;28
201708240700;19.8;85.0;2.6;241;62
201708240800;21.1;79.1;3.4;272;489
201708240900;22.4;67.7;3.6;274;81
201708241000;23.0;65.4;3.4;267;96
201708241100;24.2;60.4;3.4;254;191
201708241200;24.8;56.4;2.6;252;118
201708241300;25.8;52.1;2.6;285;139
201708241400;25.8;47.8;2.7;289;91
201708241500;26.7;47.1;3.3;318;55
201708241600;24.9;55.0;4.3;300;38
201708241700;23.0;60.4;3.4;262;20
201708241800;22.3;66.1;1.7;245;4
201708241900;21.3;72.6;1.2;212;0
201708242000;19.4;81.8;2.0;211;0
201708242100;17.4;86.8;1.5;221;0
201708242200;15.8;91.1;2.0;246;0
201708242300;15.4;92.7;1.7;215;0
201708250000;14.9;92.7;1.8;259;0
201708250100;15.1;89.9;1.3;235;0
201708250200;14.6;93.3;1.3;227;0
201708250300;15.0;91.6;1.5;221;0
201708250400;14.1;95.5;1.5;219;0
201708250500;13.5;94.6;1.3;218;14
201708250600;14.7;93.4;1.2;195;199
201708250700;17.1;87.6;1.3;215;288
201708250800;19.5;73.8;1.5;193;534
201708250900;22.2;66.3;2.3;203;667
201708251000;25.1;55.5;2.0;213;765
201708251100;26.2;56.6;2.4;159;784
201708251200;27.1;52.2;2.3;244;660
201708251300;27.9;49.5;2.1;239;696
201708251400;28.0;50.9;2.0;246;263
201708251500;28.0;46.4;2.0;113;59
201708251600;27.2;50.0;2.2;107;39
201708251700;26.6;54.7;2.2;119;20
201708251800;25.3;59.7;1.1;337;4
201708251900;24.3;67.0;0.8;326;0
201708252000;21.1;80.4;1.2;156;0
201708252100;19.7;85.3;0.9;243;0
201708252200;20.4;81.6;0.7;269;0
201708252300;18.9;90.2;1.1;247;0
201708260000;17.7;92.7;1.5;233;0
201708260100;17.1;93.4;1.3;226;0
201708260200;17.1;93.6;1.3;228;0
201708260300;16.6;93.8;1.5;222;0
201708260400;16.0;89.7;1.7;214;0
201708260500;16.7;87.3;1.5;207;32
201708260600;17.9;85.8;1.5;218;199
201708260700;21.0;73.2;2.3;222;90
201708260800;21.6;71.7;2.5;216;514
201708260900;25.5;48.9;3.1;238;157
201708261000;27.3;50.9;3.3;241;761
201708261100;28.3;47.1;3.1;242;811
201708261200;28.0;46.7;3.3;238;776
201708261300;28.8;40.3;4.3;252;731
201708261400;29.2;36.8;3.9;259;634
201708261500;29.2;38.7;3.7;258;500
201708261600;27.8;46.5;3.7;311;341
201708261700;26.7;51.1;2.6;306;179
201708261800;25.3;57.1;1.6;304;3
201708261900;23.4;63.4;0.7;264;0
201708262000;20.2;75.7;0.6;325;0
201708262100;19.8;78.8;0.6;240;0
201708262200;19.2;81.5;0.9;186;0
201708262300;19.1;86.3;1.6;162;0
201708270000;17.8;88.8;0.9;261;0
201708270100;17.5;87.6;0.8;252;0
201708270200;16.9;94.9;0.9;219;0
201708270300;16.9;93.0;1.1;231;0
201708270400;16.7;93.2;0.9;249;0
201708270500;15.7;94.4;1.2;229;6
201708270600;16.1;96.6;0.5;193;22
201708270700;17.7;92.6;0.4;38;40
201708270800;19.8;84.7;0.9;57;57
201708270900;20.4;81.8;1.5;98;74
201708271000;21.4;79.8;1.8;91;700
201708271100;23.0;76.0;1.9;275;317
201708271200;22.4;75.4;1.6;348;86
201708271300;23.4;73.1;1.9;6;80
201708271400;23.1;70.9;2.4;333;123
201708271500;25.2;64.6;2.9;333;54
201708271600;25.1;64.9;2.2;349;38
201708271700;23.8;70.5;2.7;345;20
201708271800;22.5;76.2;1.5;23;3
201708271900;20.8;82.1;1.2;27;0
201708272000;20.1;84.8;1.4;24;0
201708272100;18.7;91.8;1.0;354;0
201708272200;17.9;96.0;1.1;303;0
201708272300;17.6;96.6;0.7;317;0
201708280000;16.6;96.5;1.0;310;0
201708280100;16.0;98.9;0.8;21;0
201708280200;15.7;99.6;0.9;335;0
201708280300;14.5;100.0;1.0;2;0
201708280400;14.2;100.0;1.2;20;0
201708280500;14.2;100.0;1.2;46;38
201708280600;15.4;97.4;0.7;68;202
201708280700;17.8;93.7;1.1;76;363
201708280800;19.5;88.3;1.6;78;519
201708280900;21.3;77.7;2.2;73;654
201708281000;23.1;69.3;2.4;59;752
201708281100;24.5;64.1;2.5;52;800
201708281200;24.7;60.4;2.5;62;793
201708281300;25.4;57.5;2.2;26;730
201708281400;25.7;54.9;2.5;30;619
201708281500;26.0;51.3;2.6;15;485
201708281600;25.9;52.4;2.7;18;331
201708281700;25.0;53.2;2.5;34;168
201708281800;23.1;61.0;2.0;32;6
201708281900;21.7;62.4;1.8;20;0
201708282000;20.2;70.9;0.5;51;0
201708282100;17.5;83.0;0.8;48;0
201708282200;16.1;89.7;1.2;98;0
201708282300;15.8;90.5;1.1;62;0
201708290000;15.5;93.8;0.6;330;0
201708290100;14.7;94.1;0.9;21;0
201708290200;14.4;95.2;1.0;131;0
201708290300;13.9;97.9;1.4;171;0
201708290400;13.6;96.1;1.2;181;0
201708290500;13.4;96.9;1.2;186;25
201708290600;14.5;94.7;1.1;156;197
201708290700;18.0;82.3;1.3;105;359
201708290800;20.9;73.7;1.9;85;435
201708290900;23.2;67.7;2.8;79;626
201708291000;25.4;59.7;2.2;84;736
201708291100;26.8;54.1;2.5;106;767
201708291200;26.8;50.9;2.4;105;788
201708291300;27.5;45.6;2.6;97;724
201708291400;28.1;42.3;1.9;144;613
201708291500;28.3;41.1;2.2;111;483
201708291600;28.6;40.6;2.4;118;325
201708291700;27.5;47.8;1.9;83;163
201708291800;25.2;54.3;2.1;79;16
201708291900;23.2;58.4;1.6;111;0
201708292000;20.1;73.8;1.6;118;0
201708292100;19.5;75.4;1.5;132;0
201708292200;18.7;76.1;1.3;139;0
201708292300;18.2;78.0;1.4;151;0
201708300000;17.7;79.4;1.8;184;0
201708300100;17.5;79.3;1.7;183;0
201708300200;16.1;84.9;1.6;185;0
201708300300;16.2;83.5;1.6;198;0
201708300400;16.1;82.7;1.8;201;0
201708300500;15.2;85.2;1.6;191;21
201708300600;17.5;79.4;2.1;210;180
201708300700;21.2;64.8;2.2;193;39
201708300800;23.2;62.2;2.1;177;56
201708300900;25.8;52.9;2.8;200;76
201708301000;28.9;46.4;3.7;216;80
201708301100;28.9;42.1;4.3;231;85
201708301200;28.7;45.0;4.6;235;87
201708301300;30.0;39.0;4.6;237;100
201708301400;30.0;37.4;4.3;253;134
201708301500;27.3;48.1;3.4;262;52
201708301600;26.6;48.4;2.4;256;35
201708301700;26.4;49.3;2.7;268;17
201708301800;24.7;55.4;3.5;272;1
201708301900;25.5;55.0;2.0;278;0
201708302000;23.1;71.4;3.0;273;0
201708302100;22.1;76.0;4.2;255;0
201708302200;19.7;91.4;2.8;221;0
201708302300;19.6;85.9;2.3;190;0
201708310000;18.7;92.8;1.6;223;0
201708310100;18.7;92.1;1.6;250;0
201708310200;18.7;94.7;1.1;206;0
201708310300;18.4;92.9;1.0;192;0
201708310400;18.0;91.5;0.9;242;0
201708310500;17.1;92.5;0.8;239;4
201708310600;17.1;94.1;2.1;243;20
201708310700;16.5;96.9;1.9;259;38
201708310800;17.8;89.6;2.4;251;55
201708310900;18.1;89.8;4.2;264;69
201708311000;17.5;88.0;5.3;278;80
201708311100;16.5;80.8;5.1;263;85
201708311200;15.2;91.2;4.2;280;84
201708311300;14.9;86.5;4.3;269;78
201708311400;14.5;91.7;3.8;271;66
201708311500;14.5;88.0;3.6;276;51
201708311600;14.5;85.3;3.7;280;34
201708311700;14.0;86.7;2.8;273;17
201708311800;14.0;90.2;2.2;269;1
201708311900;13.7;90.3;2.3;265;0
201708312000;13.5;91.2;1.4;274;0
201708312100;13.0;93.8;1.5;273;0
201708312200;13.1;96.0;1.6;281;0
201708312300;12.9;95.2;1.6;281;0
201709010000;12.7;95.5;1.4;313;0
201709010100;12.5;92.9;1.7;304;0
201709010200;12.3;95.4;1.7;315;0
201709010300;12.3;94.8;1.8;330;0
201709010400;12.2;95.1;1.9;322;0
201709010500;11.9;99.2;2.2;319;3
201709010600;12.1;96.1;2.0;317;20
201709010700;12.7;91.2;2.4;321;37
201709010800;13.3;90.1;2.2;319;54
201709010900;12.9;92.3;2.6;352;68
201709011000;13.1;87.8;2.8;357;79
201709011100;13.9;85.4;2.8;21;84
201709011200;14.4;78.4;3.0;22;85
201709011300;14.7;82.0;2.9;16;77
201709011400;15.1;82.0;3.0;37;247
201709011500;15.5;75.5;2.7;38;51
201709011600;14.8;78.0;3.4;45;34
201709011700;14.3;82.3;2.7;74;33
201709011800;13.9;79.4;1.5;71;0
201709011900;13.0;82.5;1.2;68;0
201709012000;11.6;92.1;1.4;41;0
201709012100;10.6;96.4;0.8;80;0
201709012200;10.4;96.2;0.9;305;0
201709012300;10.4;98.0;1.8;332;0
201709020000;10.3;98.5;1.0;322;0
201709020100;10.3;97.4;0.8;323;0
201709020200;10.0;97.3;1.3;323;0
201709020300;9.9;95.7;1.3;305;0
201709020400;9.5;97.9;1.2;350;0
201709020500;9.2;98.5;0.9;336;3
201709020600;9.8;96.8;1.0;5;19
201709020700;10.0;95.9;0.8;28;37
201709020800;11.9;92.7;1.1;19;53
201709020900;14.0;82.3;1.5;61;68
201709021000;13.4;79.6;2.4;27;78
201709021100;14.3;71.7;2.7;23;84
201709021200;15.0;67.4;1.9;67;83
201709021300;15.6;62.0;1.8;55;77
201709021400;15.7;56.9;1.7;311;65
201709021500;15.4;62.0;2.2;332;51
201709021600;14.5;69.2;3.0;318;86
201709021700;13.8;77.2;2.7;288;16
201709021800;12.4;77.1;3.6;289;0
201709021900;10.8;91.5;2.4;301;0
201709022000;10.8;92.9;2.0;308;0
201709022100;11.1;84.4;1.5;298;0
201709022200;10.4;93.0;1.5;303;0
201709022300;9.5;95.8;2.0;276;0
201709030000;9.4;96.2;1.7;261;0
201709030100;9.1;99.3;1.3;267;0
