time UTC [yyyymmddHHMM]; temperature [deg]; relative humidity [%]; wind speed [m/s]; wind direction [deg]; global radiation [W/m^2]
201710281300;8.0;71.7;9.3;259;41
201710281400;7.8;73.7;7.1;255;32
201710281500;7.5;73.3;7.7;245;19
201710281600;7.3;72.5;7.8;247;5
201710281700;7.2;73.3;7.1;245;0
201710281800;6.9;74.9;7.9;242;0
201710281900;7.0;74.2;6.9;243;0
201710282000;7.1;75.4;7.6;243;0
201710282100;7.3;75.9;8.7;240;0
201710282200;7.3;77.5;8.5;243;0
201710282300;7.2;80.0;9.0;245;0
201710290000;7.0;79.5;9.2;240;0
201710290100;7.4;83.5;7.7;235;0
201710290200;7.1;85.7;8.5;238;0
201710290300;7.3;87.2;8.5;235;0
201710290400;7.4;87.8;9.5;237;0
201710290500;7.5;91.8;10.3;240;0
201710290600;7.8;95.3;11.0;240;0
201710290700;8.3;94.3;10.9;248;7
201710290800;9.3;92.5;11.3;249;21
201710290900;9.5;90.4;10.1;252;33
201710291000;9.9;91.4;9.0;260;42
201710291100;10.0;90.4;8.9;274;47
201710291200;9.1;86.6;7.8;294;46
201710291300;8.4;80.6;6.5;290;43
201710291400;7.9;85.8;5.7;290;63
201710291500;8.1;82.3;6.8;298;154
201710291600;7.8;80.9;5.1;278;6
201710291700;6.3;84.7;4.0;272;0
201710291800;4.6;93.8;3.4;269;0
201710291900;4.1;90.6;3.7;286;0
201710292000;3.7;89.4;3.5;296;0
201710292100;4.3;85.2;3.9;304;0
201710292200;4.1;87.1;3.4;286;0
201710292300;2.2;94.5;3.5;273;0
201710300000;1.7;91.3;2.5;301;0
201710300100;2.6;90.3;2.8;291;0
201710300200;1.2;96.4;2.4;282;0
201710300300;1.6;97.2;2.0;288;0
201710300400;1.4;97.5;2.2;266;0
201710300500;0.6;97.6;2.9;281;0
201710300600;1.7;97.4;2.8;286;0
201710300700;1.9;97.5;2.6;284;7
201710300800;2.6;95.0;2.9;284;54
201710300900;4.8;81.5;3.3;310;103
201710301000;5.2;83.2;3.3;320;238
201710301100;6.6;74.9;3.2;341;158
201710301200;7.0;71.5;2.1;341;51
201710301300;6.2;72.5;2.5;336;43
201710301400;6.4;70.7;2.8;323;31
201710301500;6.0;71.1;2.6;338;19
201710301600;5.2;77.9;2.0;317;6
201710301700;5.1;80.8;2.1;302;0
201710301800;4.4;85.6;1.7;292;0
201710301900;2.3;94.4;0.9;319;0
201710302000;1.5;96.5;1.0;285;0
201710302100;0.4;100.0;1.3;271;0
201710302200;0.4;98.4;1.1;119;0
201710302300;-0.9;100.0;1.0;198;0
201710310000;-0.8;100.0;0.8;282;0
201710310100;-0.6;97.3;0.8;42;0
201710310200;-0.8;97.6;0.7;297;0
201710310300;-0.5;99.2;0.7;70;0
201710310400;-0.9;98.2;0.9;27;0
201710310500;-1.3;99.2;0.9;38;0
201710310600;-1.5;98.7;1.0;104;0
201710310700;-1.5;99.5;1.0;35;9
201710310800;-0.8;97.6;0.8;336;187
201710310900;1.9;95.6;0.7;101;299
201710311000;4.8;85.7;1.0;73;380
201710311100;7.0;79.9;1.3;51;401
201710311200;9.2;65.7;1.7;40;113
201710311300;7.4;67.1;2.0;46;368
201710311400;8.0;64.8;1.5;92;280
201710311500;7.4;67.0;1.7;80;164
201710311600;6.9;70.5;1.2;288;34
201710311700;4.6;81.3;0.4;113;0
201710311800;3.2;88.7;1.2;239;0
201710311900;1.8;94.1;1.3;220;0
201710312000;2.7;92.4;1.5;206;0
201710312100;0.6;100.0;0.7;203;0
201710312200;2.1;92.3;1.3;261;0
201710312300;1.2;97.5;1.4;233;0
201711010000;2.2;95.2;1.5;254;0
201711010100;2.0;95.4;1.7;246;0
201711010200;2.5;93.9;2.3;239;0
201711010300;2.9;93.0;1.8;248;0
201711010400;3.3;92.6;2.1;230;0
201711010500;3.5;94.2;2.0;243;0
201711010600;4.0;93.1;2.0;255;0
201711010700;4.3;92.2;1.9;228;6
201711010800;5.8;85.0;2.1;236;62
201711010900;6.2;85.5;1.4;240;34
201711011000;8.4;82.5;1.7;235;43
201711011100;9.1;81.5;1.8;245;303
201711011200;10.9;72.0;2.1;250;407
201711011300;12.6;62.0;1.7;275;363
201711011400;13.5;54.0;1.2;303;275
201711011500;13.5;59.9;1.0;16;160
201711011600;10.6;72.8;1.3;153;6
201711011700;8.3;84.0;1.5;196;0
201711011800;7.4;87.2;1.1;301;0
201711011900;6.9;88.4;1.5;186;0
201711012000;6.0;88.9;2.2;196;0
201711012100;5.3;85.9;2.6;202;0
201711012200;5.2;93.8;2.0;209;0
201711012300;5.6;93.1;2.0;214;0
201711020000;6.2;85.5;1.8;234;0
201711020100;5.9;82.4;1.8;234;0
201711020200;6.1;80.2;2.2;228;0
201711020300;6.2;85.6;1.6;235;0
201711020400;6.1;96.6;1.5;210;0
201711020500;6.4;96.2;1.7;238;0
201711020600;7.7;83.8;2.4;231;0
201711020700;7.5;83.6;2.5;235;6
201711020800;9.2;75.2;2.3;229;19
201711020900;10.8;78.5;4.2;233;31
201711021000;11.5;71.6;4.4;238;43
201711021100;12.2;70.0;5.7;242;44
201711021200;11.5;74.3;5.4;239;44
201711021300;11.5;73.6;4.5;255;39
201711021400;11.6;72.5;4.7;255;29
201711021500;11.0;77.4;4.8;263;17
201711021600;11.1;74.2;4.4;266;3
201711021700;10.9;74.7;4.0;268;0
201711021800;10.7;78.5;4.0;265;0
201711021900;10.3;81.7;3.4;266;0
201711022000;9.7;90.1;2.9;270;0
201711022100;9.1;87.4;2.5;263;0
201711022200;8.8;92.4;3.1;266;0
201711022300;8.7;90.9;2.6;269;0
201711030000;9.0;90.3;2.7;274;0
201711030100;8.5;92.3;2.0;280;0
201711030200;8.4;92.6;1.7;271;0
201711030300;8.2;94.4;1.3;277;0
201711030400;7.9;96.3;1.4;238;0
201711030500;7.8;95.8;1.2;223;0
201711030600;7.7;97.4;1.5;210;0
201711030700;7.8;96.8;1.4;198;5
201711030800;7.7;96.4;1.3;154;72
201711030900;9.4;91.2;1.8;137;190
201711031000;9.7;90.0;2.1;106;162
201711031100;11.7;79.6;1.8;97;47
201711031200;11.9;80.3;2.2;285;44
201711031300;12.0;79.5;2.0;61;45
201711031400;12.2;77.7;2.2;97;266
201711031500;12.4;75.3;2.8;89;152
201711031600;10.3;85.3;2.0;88;16
201711031700;8.6;91.2;1.8;108;0
201711031800;7.4;94.2;2.1;108;0
201711031900;6.4;94.6;2.0;110;0
201711032000;6.4;93.6;1.9;129;0
201711032100;6.0;93.4;1.4;170;0
201711032200;6.0;92.9;2.4;166;0
201711032300;5.1;94.3;1.4;204;0
201711040000;5.1;96.0;2.0;227;0
201711040100;4.9;94.9;1.8;226;0
201711040200;4.8;94.3;1.3;225;0
201711040300;4.6;90.8;1.2;222;0
201711040400;4.8;90.6;1.9;225;0
201711040500;6.3;90.9;1.1;212;0
201711040600;6.2;93.2;1.7;213;0
201711040700;7.5;95.2;1.6;201;5
201711040800;7.9;87.3;2.0;226;18
201711040900;10.4;79.0;2.2;218;34
201711041000;11.8;82.4;2.5;225;39
201711041100;13.6;76.9;2.8;244;43
201711041200;15.5;68.5;3.3;245;43
201711041300;15.2;70.0;2.9;223;38
201711041400;15.1;70.8;2.0;208;28
201711041500;14.7;70.8;2.3;189;16
201711041600;13.2;72.8;1.5;194;2
201711041700;12.0;81.9;1.7;207;0
201711041800;12.2;81.9;2.2;207;0
201711041900;11.3;84.6;2.1;218;0
201711042000;10.9;85.3;1.1;230;0
201711042100;7.9;98.6;1.9;192;0
201711042200;8.6;92.6;1.5;210;0
201711042300;7.9;93.8;1.6;181;0
201711050000;10.2;87.0;1.4;201;0
201711050100;9.0;91.3;1.8;229;0
201711050200;8.5;100.0;2.9;215;0
201711050300;9.5;95.9;2.3;234;0
201711050400;10.0;96.3;2.8;221;0
201711050500;10.3;89.5;3.3;219;0
201711050600;10.4;88.6;2.6;232;0
201711050700;9.5;91.3;2.2;220;4
201711050800;9.1;95.9;3.3;245;18
201711050900;9.5;94.3;3.6;248;30
201711051000;8.3;94.8;6.9;267;38
201711051100;7.0;90.4;7.4;269;43
201711051200;6.6;91.3;7.5;273;42
201711051300;5.9;90.7;7.0;277;37
201711051400;6.3;90.3;6.4;270;28
201711051500;5.9;88.8;7.2;274;16
201711051600;5.5;87.3;4.8;264;2
201711051700;5.1;89.5;3.9;257;0
201711051800;4.1;95.1;2.8;257;0
201711051900;3.6;98.0;3.0;259;0
201711052000;3.7;96.6;2.5;252;0
201711052100;4.3;96.2;3.4;266;0
201711052200;3.8;96.1;2.7;257;0
201711052300;4.0;94.8;3.2;264;0
201711060000;3.8;94.3;2.8;284;0
201711060100;3.6;99.8;2.1;292;0
201711060200;3.7;95.4;2.2;311;0
201711060300;3.4;96.0;2.4;328;0
201711060400;3.0;99.4;2.7;337;0
201711060500;2.9;97.0;3.1;350;0
201711060600;3.0;94.3;3.6;352;0
201711060700;2.6;96.9;3.4;347;4
201711060800;2.9;97.8;3.3;355;18
201711060900;4.1;90.2;3.1;359;29
201711061000;3.4;92.5;3.5;4;38
201711061100;3.4;91.5;3.7;9;42
201711061200;4.1;89.1;3.3;23;42
201711061300;4.0;91.4;3.1;16;37
201711061400;4.2;90.7;3.1;19;27
201711061500;4.3;86.9;3.5;15;16
201711061600;3.9;87.7;3.4;14;1
201711061700;3.9;90.7;3.6;19;0
201711061800;3.7;92.0;3.8;23;0
201711061900;3.7;89.5;3.9;26;0
201711062000;3.4;87.1;3.8;31;0
201711062100;3.5;87.2;3.8;32;0
201711062200;3.5;86.4;3.8;33;0
201711062300;3.6;86.4;3.7;41;0
201711070000;3.3;90.8;3.9;49;0
201711070100;3.1;93.5;3.6;37;0
201711070200;3.0;95.2;4.0;41;0
201711070300;3.0;95.3;4.1;38;0
201711070400;3.2;95.5;4.2;42;0
201711070500;3.3;97.0;4.7;42;0
201711070600;3.2;99.2;4.3;44;0
201711070700;3.4;97.6;4.3;30;4
201711070800;3.5;98.1;4.2;41;17
201711070900;3.8;100.0;4.0;43;29
201711071000;4.1;99.1;4.3;49;37
201711071100;4.8;97.4;4.6;40;42
201711071200;4.9;97.5;4.0;36;41
201711071300;5.2;94.3;4.1;28;36
201711071400;5.3;95.0;3.8;33;27
201711071500;5.2;98.6;3.7;19;15
201711071600;5.2;100.0;3.1;21;1
201711071700;5.4;98.0;2.7;13;0
201711071800;5.4;98.2;3.0;11;0
201711071900;5.4;98.5;2.5;2;0
201711072000;5.4;99.1;2.6;345;0
201711072100;5.5;98.6;2.5;325;0
201711072200;5.3;97.9;2.0;321;0
201711072300;5.3;98.7;2.0;320;0
201711080000;5.2;98.7;1.5;309;0
201711080100;5.2;97.6;1.9;300;0
201711080200;5.1;98.7;1.6;274;0
201711080300;4.9;99.1;2.1;268;0
201711080400;4.7;98.8;2.6;267;0
201711080500;4.6;100.0;2.3;266;0
201711080600;4.2;100.0;2.8;262;0
201711080700;4.1;100.0;3.1;261;3
201711080800;4.6;99.2;2.9;260;17
201711080900;4.6;100.0;2.5;255;28
201711081000;5.6;90.4;3.0;251;37
201711081100;4.2;98.8;2.9;250;41
201711081200;5.9;93.2;3.0;255;41
201711081300;6.6;86.7;2.8;262;36
201711081400;5.6;89.0;2.9;287;26
201711081500;5.1;93.8;2.6;275;14
201711081600;4.8;94.5;1.8;266;1
201711081700;4.7;95.0;2.1;255;0
201711081800;4.5;97.6;1.9;257;0
201711081900;4.3;99.0;1.9;262;0
201711082000;4.2;99.2;2.3;266;0
201711082100;4.5;96.8;2.0;276;0
201711082200;4.4;96.6;1.8;261;0
201711082300;4.2;96.7;2.0;273;0
201711090000;4.3;96.5;1.4;260;0
201711090100;4.3;98.5;2.0;264;0
201711090200;4.2;99.3;1.8;248;0
201711090300;4.1;99.2;1.5;261;0
201711090400;4.1;100.0;1.4;268;0
201711090500;4.1;100.0;1.8;295;0
201711090600;4.2;99.8;1.7;282;0
201711090700;4.3;98.8;1.9;279;3
201711090800;4.6;98.0;2.1;259;16
201711090900;4.7;98.8;1.9;256;28
201711091000;5.5;97.2;1.6;250;37
201711091100;6.1;95.8;1.5;252;41
201711091200;6.3;92.6;2.2;261;41
201711091300;6.1;93.5;1.9;256;35
201711091400;6.0;92.2;2.3;267;26
201711091500;5.9;92.6;2.0;270;14
201711091600;5.5;94.4;2.1;275;0
201711091700;5.2;96.9;2.1;262;0
201711091800;5.0;98.5;2.1;257;0
201711091900;4.7;99.9;3.0;256;0
201711092000;4.6;98.7;3.0;260;0
201711092100;4.6;98.3;2.6;255;0
201711092200;4.4;96.9;2.0;260;0
201711092300;4.5;96.6;3.4;257;0
201711100000;4.2;97.9;4.1;266;0
201711100100;4.2;98.1;3.3;262;0
201711100200;4.0;95.0;2.5;216;0
201711100300;3.2;97.0;3.2;261;0
201711100400;3.2;96.1;3.3;244;0
201711100500;3.8;94.5;3.3;255;0
201711100600;3.9;93.9;3.2;248;0
201711100700;3.8;94.8;3.6;244;3
201711100800;4.3;89.7;3.6;231;16
201711100900;4.2;89.1;4.6;227;28
201711101000;4.5;88.4;4.9;226;36
201711101100;4.3;90.8;5.9;223;40
201711101200;4.3;88.7;5.4;221;40
201711101300;4.4;89.6;5.4;226;35
201711101400;5.0;90.4;6.2;232;26
201711101500;5.0;91.2;6.5;233;14
201711101600;4.5;93.4;6.3;236;0
201711101700;5.0;95.4;6.3;231;0
201711101800;4.9;92.4;6.1;232;0
201711101900;5.0;93.3;6.3;237;0
201711102000;5.1;93.9;6.0;239;0
201711102100;5.3;92.1;6.2;246;0
201711102200;5.4;97.1;5.2;255;0
201711102300;5.7;91.7;4.9;261;0
201711110000;5.2;91.5;4.7;265;0
201711110100;5.4;89.6;5.1;260;0
201711110200;4.0;90.1;5.0;262;0
201711110300;3.2;94.6;4.7;260;0
201711110400;3.7;90.9;4.4;254;0
201711110500;3.2;92.2;4.2;246;0
201711110600;3.4;91.2;4.5;239;0
201711110700;3.7;93.2;4.3;236;2
201711110800;3.8;90.2;3.8;233;16
201711110900;3.9;92.5;4.7;223;27
201711111000;5.3;90.7;4.2;228;36
201711111100;5.9;88.7;5.9;229;40
201711111200;5.8;87.6;5.9;225;39
201711111300;6.0;86.4;6.6;227;34
201711111400;6.2;88.3;7.1;230;25
201711111500;6.5;91.9;7.6;227;13
201711111600;6.8;90.9;7.2;230;0
201711111700;6.8;92.6;6.8;229;0
201711111800;7.0;93.1;7.1;237;0
201711111900;7.3;94.2;7.0;236;0
201711112000;7.4;94.1;6.8;237;0
201711112100;7.5;96.6;6.2;250;0
201711112200;7.2;94.4;4.8;262;0
201711112300;7.1;94.9;4.1;276;0
201711120000;5.5;96.7;3.3;270;0
201711120100;5.0;97.8;2.6;271;0
201711120200;4.4;99.5;1.8;49;0
201711120300;4.3;96.5;1.7;79;0
201711120400;3.8;98.0;1.8;192;0
201711120500;3.9;97.9;1.2;152;0
201711120600;4.0;98.3;1.0;223;0
201711120700;4.1;98.6;1.2;144;2
201711120800;4.2;98.7;0.9;138;15
201711120900;4.5;98.2;2.7;203;27
201711121000;5.2;96.4;3.6;225;35
201711121100;6.1;93.5;6.0;216;39
201711121200;7.6;93.6;7.2;233;39
201711121300;7.8;91.0;8.5;244;34
201711121400;2.6;94.4;7.9;282;25
201711121500;1.3;100.0;6.4;287;13
201711121600;1.8;96.1;6.8;294;0
201711121700;1.5;92.6;7.3;281;0
201711121800;1.5;93.1;6.2;274;0
201711121900;2.0;94.8;4.7;256;0
201711122000;1.5;94.4;5.1;259;0
201711122100;1.7;89.6;6.7;265;0
201711122200;1.4;92.8;5.8;263;0
201711122300;1.1;98.2;6.0;271;0
201711130000;1.1;95.6;5.3;272;0
201711130100;1.4;99.0;4.8;282;0
201711130200;1.1;100.0;4.0;289;0
201711130300;1.3;100.0;3.8;291;0
201711130400;1.2;100.0;4.2;289;0
201711130500;1.0;97.3;3.9;297;0
201711130600;1.1;100.0;4.4;295;0
201711130700;1.4;100.0;3.5;304;2
201711130800;2.1;95.6;3.2;307;17
201711130900;2.0;95.3;4.0;320;48
201711131000;2.6;94.2;4.1;323;35
201711131100;3.4;89.1;3.8;322;39
201711131200;2.8;96.9;3.6;326;39
201711131300;2.3;100.0;3.2;334;186
201711131400;3.8;91.4;3.9;327;185
201711131500;3.6;93.8;3.0;317;57
201711131600;3.1;86.3;3.1;299;0
201711131700;2.7;96.3;3.1;314;0
201711131800;2.3;98.1;2.4;316;0
201711131900;2.5;92.7;1.6;325;0
201711132000;2.5;97.8;2.0;316;0
201711132100;2.7;96.0;2.3;316;0
201711132200;2.4;98.8;1.9;334;0
201711132300;1.8;96.8;1.9;347;0
201711140000;1.3;95.6;1.2;158;0
201711140100;0.5;99.2;0.8;91;0
201711140200;-0.5;99.9;1.2;236;0
201711140300;-0.6;100.0;1.5;315;0
201711140400;-0.3;100.0;1.0;255;0
201711140500;-0.0;100.0;1.0;216;0
201711140600;-0.2;99.8;1.2;123;0
201711140700;-0.9;100.0;1.3;329;3
201711140800;-0.2;94.5;0.8;141;111
201711140900;0.3;99.4;1.2;141;28
201711141000;1.2;95.8;1.7;160;37
201711141100;1.9;94.2;1.7;83;39
201711141200;2.3;91.9;1.3;89;49
201711141300;2.6;89.4;1.1;80;291
201711141400;2.8;89.0;1.1;350;222
201711141500;3.0;86.8;1.4;49;71
201711141600;2.1;90.7;1.4;100;0
201711141700;0.3;98.1;1.7;99;0
201711141800;-0.4;100.0;0.6;93;0
201711141900;-0.5;100.0;1.0;135;0
201711142000;-0.8;100.0;1.2;98;0
201711142100;-1.2;100.0;0.8;151;0
201711142200;-1.6;100.0;1.2;123;0
201711142300;-2.0;98.9;0.9;91;0
201711150000;-2.2;99.4;1.2;108;0
201711150100;-2.1;97.6;1.1;81;0
201711150200;-2.1;97.8;1.3;115;0
201711150300;-2.4;97.7;1.4;106;0
201711150400;-2.7;96.0;0.8;149;0
201711150500;-2.8;96.5;1.3;127;0
201711150600;-3.3;98.6;1.8;110;0
201711150700;-3.4;98.2;2.2;117;9
201711150800;-2.1;93.1;2.2;107;129
201711150900;-0.4;95.5;2.7;91;233
201711151000;1.2;87.4;2.4;87;313
201711151100;3.1;87.5;3.2;79;352
201711151200;3.9;75.7;3.2;82;348
201711151300;4.4;72.8;3.1;76;301
201711151400;4.6;67.3;3.4;68;218
201711151500;3.9;76.1;3.3;69;72
201711151600;1.7;87.6;2.6;56;0
201711151700;0.6;91.0;3.0;61;0
201711151800;-0.3;95.6;2.9;81;0
201711151900;-0.6;99.1;2.3;72;0
201711152000;-0.8;99.4;2.1;74;0
201711152100;-1.9;100.0;2.4;76;0
201711152200;-2.0;100.0;2.7;70;0
201711152300;-1.8;99.7;2.1;66;0
201711160000;-1.6;99.5;2.4;66;0
201711160100;-1.9;100.0;2.4;67;0
201711160200;-2.5;99.3;3.3;62;0
201711160300;-2.8;99.0;3.0;81;0
201711160400;-3.1;99.0;3.0;79;0
201711160500;-2.8;98.1;3.0;88;0
201711160600;-3.1;100.0;3.2;101;0
201711160700;-2.4;99.7;3.2;91;2
201711160800;-1.0;96.4;2.5;78;67
201711160900;0.0;98.5;2.6;86;25
201711161000;0.2;93.0;2.7;92;33
201711161100;-0.0;94.4;2.4;111;38
201711161200;0.2;90.6;1.4;138;37
201711161300;0.6;88.4;1.3;81;32
201711161400;0.6;88.3;1.4;123;23
201711161500;0.4;89.0;1.2;168;11
201711161600;-0.1;91.4;1.6;289;0
201711161700;-0.0;92.0;1.8;133;0
201711161800;-0.5;93.5;1.6;191;0
201711161900;-0.7;93.4;1.5;212;0
201711162000;-0.6;94.4;1.4;250;0
201711162100;-0.6;95.4;1.5;255;0
201711162200;-0.6;95.9;2.2;277;0
201711162300;-0.6;95.9;2.1;266;0
201711170000;-0.6;96.3;2.1;290;0
201711170100;-0.5;96.9;2.0;274;0
201711170200;-0.2;96.5;1.6;258;0
201711170300;0.1;95.8;2.0;252;0
201711170400;0.3;97.1;1.4;309;0
201711170500;0.3;93.5;1.6;259;0
201711170600;0.5;93.2;1.3;327;0
201711170700;0.9;95.0;1.4;302;0
201711170800;1.1;99.1;2.4;310;39
201711170900;1.8;99.3;2.0;74;25
201711171000;1.8;100.0;1.2;51;33
201711171100;2.4;99.4;1.2;29;37
201711171200;3.4;97.4;1.3;25;37
201711171300;3.1;100.0;1.7;43;36
201711171400;3.5;100.0;1.8;82;25
201711171500;3.4;100.0;1.8;69;12
201711171600;3.3;100.0;1.4;51;0
201711171700;3.1;100.0;1.7;55;0
201711171800;3.0;100.0;1.3;357;0
201711171900;2.9;100.0;1.1;41;0
201711172000;3.2;100.0;0.8;81;0
201711172100;2.7;100.0;0.7;30;0
201711172200;2.9;100.0;0.7;316;0
201711172300;2.8;100.0;0.6;322;0
201711180000;3.0;100.0;1.2;222;0
201711180100;3.1;99.2;0.9;301;0
201711180200;3.1;100.0;1.7;298;0
201711180300;3.0;100.0;1.6;281;0
201711180400;3.2;100.0;1.8;249;0
201711180500;2.2;97.4;1.7;247;0
201711180600;2.0;100.0;2.2;249;0
201711180700;2.1;98.8;1.6;246;0
201711180800;1.8;93.5;2.7;253;73
201711180900;2.0;98.9;2.6;256;213
201711181000;4.1;89.7;4.3;242;66
201711181100;4.3;86.1;5.0;259;69
201711181200;4.2;78.9;5.5;252;275
201711181300;4.7;71.5;5.8;256;32
201711181400;3.8;71.4;6.2;260;22
201711181500;3.2;74.5;6.0;264;11
201711181600;2.4;80.6;6.2;261;0
201711181700;1.8;82.0;6.4;261;0
201711181800;2.1;81.3;5.6;266;0
201711181900;2.9;77.6;6.5;262;0
201711182000;2.9;76.6;5.2;253;0
201711182100;2.8;76.6;5.2;239;0
201711182200;2.4;80.4;5.2;233;0
201711182300;2.5;82.4;6.3;232;0
201711190000;2.0;84.1;6.0;232;0
201711190100;1.5;89.4;7.1;231;0
201711190200;2.2;89.4;6.3;233;0
201711190300;2.4;88.1;6.6;233;0
201711190400;1.3;95.3;7.4;232;0
201711190500;1.0;100.0;7.1;242;0
201711190600;2.0;99.4;6.5;248;0
201711190700;2.3;94.7;5.8;265;0
201711190800;2.8;89.9;5.9;269;37
201711190900;2.6;92.9;5.7;275;26
201711191000;2.5;84.2;6.3;284;38
201711191100;2.8;86.3;5.8;275;321
201711191200;3.6;81.6;6.5;274;331
201711191300;4.0;79.4;6.6;271;276
201711191400;3.4;77.6;6.1;265;151
201711191500;3.7;78.2;4.8;264;10
201711191600;3.0;82.8;4.9;255;0
201711191700;2.5;89.3;4.8;254;0
201711191800;1.6;86.8;5.0;255;0
201711191900;1.4;89.9;5.0;248;0
201711192000;1.2;95.6;5.2;249;0
201711192100;2.0;90.7;5.1;251;0
201711192200;2.1;88.2;5.4;246;0
201711192300;2.3;82.2;4.7;250;0
201711200000;1.8;81.7;5.0;248;0
201711200100;1.0;84.7;4.7;252;0
201711200200;0.1;89.1;4.6;255;0
201711200300;-0.4;91.8;3.9;252;0
201711200400;0.4;88.1;3.8;244;0
201711200500;0.6;88.7;4.1;245;0
201711200600;0.4;86.5;3.8;244;0
201711200700;0.3;87.4;3.8;239;0
201711200800;0.4;86.0;3.1;248;12
201711200900;0.9;89.0;2.7;238;24
201711201000;0.9;97.3;3.2;240;32
201711201100;2.4;81.2;3.8;246;36
201711201200;2.3;83.0;3.1;226;36
201711201300;2.2;87.1;3.7;237;31
201711201400;2.7;85.8;3.8;244;22
201711201500;3.2;77.8;4.0;228;10
201711201600;3.4;75.2;4.4;231;0
201711201700;2.7;81.1;4.3;227;0
201711201800;3.1;86.7;5.1;228;0
201711201900;3.5;85.9;5.0;233;0
201711202000;3.1;90.5;5.8;230;0
201711202100;3.6;90.2;6.5;243;0
201711202200;4.2;88.4;7.3;242;0
201711202300;5.0;89.3;6.7;235;0
201711210000;5.0;91.1;6.4;244;0
201711210100;5.1;88.8;6.3;243;0
201711210200;4.8;96.4;6.1;233;0
201711210300;4.7;93.2;6.5;235;0
201711210400;4.8;97.5;6.1;233;0
201711210500;4.9;99.2;5.5;233;0
201711210600;5.0;99.9;5.7;231;0
201711210700;4.9;100.0;5.7;237;0
201711210800;5.4;93.8;4.9;234;12
201711210900;6.1;92.6;4.9;234;23
201711211000;6.3;97.2;4.9;233;36
201711211100;7.5;89.1;4.5;236;39
201711211200;8.9;89.6;5.7;246;35
201711211300;9.8;75.7;4.3;249;30
201711211400;9.3;75.2;4.5;247;21
201711211500;9.2;75.3;3.6;238;10
201711211600;8.0;79.8;3.3;233;0
201711211700;7.5;83.9;3.3;240;0
201711211800;7.7;81.0;3.8;245;0
201711211900;6.9;81.4;3.4;243;0
201711212000;7.2;80.0;3.6;253;0
201711212100;6.4;83.0;3.1;243;0
201711212200;5.9;84.4;3.3;245;0
201711212300;6.3;79.3;3.4;247;0
201711220000;6.4;76.7;3.0;250;0
201711220100;5.6;79.2;2.8;229;0
201711220200;6.3;77.1;3.2;235;0
201711220300;6.2;75.5;3.2;238;0
201711220400;6.1;75.1;4.0;242;0
201711220500;6.5;74.1;3.3;238;0
201711220600;7.1;71.4;3.0;231;0
201711220700;4.8;76.8;2.8;231;0
201711220800;5.6;77.2;3.1;241;64
201711220900;8.4;72.2;2.8;232;210
201711221000;11.7;60.8;2.3;240;38
201711221100;13.5;55.1;2.5;228;37
201711221200;14.4;53.6;2.4;223;316
201711221300;15.0;52.9;2.4;234;277
201711221400;14.6;53.5;1.9;229;196
201711221500;12.9;51.3;1.6;210;89
201711221600;9.9;64.2;1.2;182;0
201711221700;8.4;66.2;1.2;172;0
201711221800;6.9;71.1;1.8;203;0
201711221900;7.4;69.8;2.3;204;0
201711222000;6.8;71.3;1.9;193;0
201711222100;5.7;69.2;0.9;211;0
201711222200;5.3;73.5;1.2;197;0
201711222300;5.1;75.5;2.0;216;0
201711230000;6.2;70.1;1.0;200;0
201711230100;6.4;65.3;2.5;228;0
201711230200;5.3;68.3;1.9;229;0
201711230300;4.1;77.4;2.5;209;0
201711230400;4.7;75.2;2.6;215;0
201711230500;4.7;74.5;2.4;219;0
201711230600;4.4;71.7;2.3;203;0
201711230700;4.2;76.3;2.5;210;0
201711230800;6.0;68.7;3.7;202;12
201711230900;8.4;56.4;3.3;231;23
201711231000;9.0;66.1;2.1;247;31
201711231100;11.2;59.4;3.8;228;272
201711231200;12.2;60.8;4.2;219;35
201711231300;14.6;51.3;5.2;225;32
201711231400;14.1;54.6;5.5;226;110
201711231500;12.6;59.4;4.8;225;27
201711231600;11.9;57.1;4.1;223;0
201711231700;10.9;63.1;3.9;221;0
201711231800;10.3;67.2;3.4;220;0
201711231900;9.8;68.2;2.9;226;0
201711232000;8.5;74.1;2.8;210;0
201711232100;8.2;74.5;2.6;220;0
201711232200;8.4;71.0;1.4;214;0
201711232300;7.4;77.7;2.6;227;0
201711240000;5.7;85.1;2.6;222;0
201711240100;6.5;81.3;2.7;209;0
201711240200;8.0;76.9;1.9;213;0
201711240300;9.5;72.7;2.9;205;0
201711240400;7.7;79.9;3.0;193;0
201711240500;6.7;81.1;2.6;197;0
201711240600;8.0;74.9;3.0;198;0
201711240700;8.5;74.7;3.4;209;0
201711240800;8.8;72.9;3.0;209;61
201711240900;10.2;70.0;3.6;207;199
201711241000;12.3;63.4;3.9;210;253
201711241100;12.7;65.2;4.4;218;35
201711241200;13.6;65.4;5.4;235;34
201711241300;12.5;72.0;4.8;240;29
201711241400;10.7;87.1;3.5;237;21
201711241500;10.5;80.7;3.1;217;9
201711241600;10.1;87.7;3.9;219;0
201711241700;9.4;85.6;2.9;218;0
201711241800;9.1;86.1;3.1;227;0
201711241900;9.3;88.4;2.8;236;0
201711242000;8.9;92.5;3.0;211;0
201711242100;8.4;96.1;3.2;212;0
201711242200;8.6;95.5;2.8;203;0
201711242300;8.3;91.4;2.8;207;0
201711250000;8.3;93.7;2.7;198;0
