time UTC [yyyymmddHHMM]; temperature [deg]; relative humidity [%]; wind speed [m/s]; wind direction [deg]; global radiation [W/m^2]
201708171400;25.2;59.2;4.3;275;80
201708171500;25.5;55.9;3.5;271;63
201708171600;25.6;50.0;3.3;265;42
201708171700;24.2;59.0;3.0;265;87
201708171800;23.6;67.0;1.7;265;7
201708171900;21.1;74.9;1.0;238;0
201708172000;19.1;82.5;0.9;250;0
201708172100;17.9;86.4;1.0;259;0
201708172200;17.1;89.9;1.4;246;0
201708172300;16.3;91.6;1.0;230;0
201708180000;16.0;92.8;1.2;197;0
201708180100;15.7;93.5;1.2;207;0
201708180200;15.0;94.9;1.3;230;0
201708180300;15.4;94.5;1.3;216;0
201708180400;15.4;93.7;1.5;209;0
201708180500;15.9;89.9;1.4;201;10
201708180600;16.8;86.9;1.4;204;26
201708180700;18.9;80.6;1.3;210;44
201708180800;20.9;73.7;2.2;197;150
201708180900;23.9;61.3;2.3;211;243
201708181000;24.9;57.9;3.2;225;390
201708181100;26.6;54.5;3.5;214;101
201708181200;27.2;48.4;3.6;216;162
201708181300;27.3;46.8;2.3;231;86
201708181400;25.7;57.8;2.4;248;137
201708181500;24.1;63.4;6.1;270;58
201708181600;21.6;75.1;6.4;283;41
201708181700;17.7;92.6;7.8;285;23
201708181800;15.5;90.5;4.6;269;6
201708181900;15.4;91.8;2.8;257;0
201708182000;14.8;92.6;2.6;251;0
201708182100;15.0;96.4;3.2;247;0
201708182200;15.2;94.5;2.7;236;0
201708182300;14.6;96.8;3.0;238;0
201708190000;14.3;95.5;3.4;255;0
201708190100;14.1;95.3;1.9;251;0
201708190200;13.2;97.3;1.9;240;0
201708190300;12.8;99.3;2.8;270;0
201708190400;12.9;97.2;3.5;292;0
201708190500;11.8;96.8;3.0;281;9
201708190600;12.3;91.8;1.5;271;28
201708190700;12.8;95.5;2.0;202;46
201708190800;13.9;89.6;2.0;197;79
201708190900;15.0;84.5;1.9;232;533
201708191000;16.2;74.4;3.1;249;149
201708191100;18.5;61.0;4.7;271;382
201708191200;18.4;60.2;4.1;285;429
201708191300;18.4;58.9;3.9;276;98
201708191400;18.5;58.0;4.5;292;78
201708191500;17.5;64.3;5.0;297;298
201708191600;18.4;59.9;4.3;290;285
201708191700;17.9;60.1;4.3;285;137
201708191800;16.9;62.2;2.8;291;53
201708191900;15.1;66.7;2.6;288;0
201708192000;12.0;83.6;2.2;272;0
201708192100;11.1;86.6;1.5;260;0
201708192200;9.8;95.3;1.7;250;0
201708192300;9.6;96.1;1.8;257;0
201708200000;9.8;94.6;2.0;243;0
201708200100;9.2;95.7;2.4;257;0
201708200200;9.3;95.1;2.3;272;0
201708200300;9.0;94.5;2.8;266;0
201708200400;8.9;95.1;2.4;261;0
201708200500;9.7;93.5;2.4;248;10
201708200600;10.7;91.2;1.8;260;235
201708200700;12.2;85.8;2.4;253;397
201708200800;14.9;71.3;2.9;278;555
201708200900;17.5;54.2;3.3;281;209
201708201000;16.8;59.4;3.7;289;94
201708201100;17.1;55.5;3.8;264;408
201708201200;18.0;56.0;3.9;276;451
201708201300;17.7;55.9;3.9;284;526
201708201400;19.1;46.4;4.3;290;417
201708201500;18.6;51.0;4.8;296;419
201708201600;18.0;54.8;4.4;300;359
201708201700;17.4;57.1;4.2;310;202
201708201800;16.5;58.6;2.8;308;50
201708201900;14.6;66.4;1.8;288;0
201708202000;12.2;78.1;1.4;284;0
201708202100;11.0;80.0;1.5;281;0
201708202200;10.5;86.1;1.0;277;0
201708202300;9.6;89.0;1.1;258;0
201708210000;9.3;91.0;1.1;289;0
201708210100;9.3;90.7;1.3;291;0
201708210200;8.7;93.3;1.0;232;0
201708210300;8.9;93.5;0.7;237;0
201708210400;9.6;92.4;0.9;157;0
201708210500;9.8;92.6;1.2;196;8
201708210600;10.8;88.6;0.7;118;25
201708210700;12.1;83.2;1.3;317;43
201708210800;13.2;79.7;1.2;102;60
201708210900;15.2;72.4;0.7;61;76
201708211000;18.2;54.6;1.3;294;103
201708211100;18.1;47.6;1.6;320;636
201708211200;17.3;54.2;1.8;11;734
201708211300;18.2;52.2;1.7;89;262
201708211400;19.0;45.0;1.7;32;152
201708211500;19.1;48.8;1.5;358;262
201708211600;19.6;46.2;1.4;33;312
201708211700;18.3;52.2;1.5;35;91
201708211800;17.6;57.4;1.6;15;11
201708211900;15.3;69.2;0.8;35;0
201708212000;13.2;80.3;1.1;58;0
201708212100;11.6;80.0;1.7;84;0
201708212200;10.6;89.6;1.6;86;0
201708212300;9.7;91.8;0.8;86;0
201708220000;9.4;90.7;1.5;96;0
201708220100;8.9;92.9;1.8;96;0
201708220200;8.7;95.1;1.4;109;0
201708220300;8.4;95.3;1.5;98;0
201708220400;7.9;97.1;1.6;234;0
201708220500;8.3;96.5;1.2;145;41
201708220600;10.6;92.9;0.6;112;38
201708220700;13.7;79.5;1.3;114;385
201708220800;16.5;68.5;1.9;131;543
201708220900;18.2;63.0;2.0;73;659
201708221000;20.0;51.8;2.2;336;316
201708221100;20.7;51.3;2.1;330;220
201708221200;21.9;48.2;1.9;26;754
201708221300;20.9;50.6;2.2;275;765
201708221400;21.7;48.3;1.8;98;659
201708221500;21.5;45.4;2.1;92;519
201708221600;22.1;47.3;2.2;35;346
201708221700;21.1;49.8;2.4;35;127
201708221800;20.1;55.8;2.0;40;5
201708221900;18.1;59.4;1.3;61;0
201708222000;15.1;73.5;1.6;85;0
201708222100;13.5;81.6;1.2;76;0
201708222200;13.4;84.8;1.0;96;0
201708222300;12.4;89.4;1.3;92;0
201708230000;11.7;90.3;1.3;86;0
201708230100;11.9;90.6;1.3;117;0
201708230200;12.4;89.1;1.4;113;0
201708230300;11.7;92.7;2.2;148;0
201708230400;11.9;91.9;1.8;195;0
201708230500;11.9;93.2;1.5;150;7
201708230600;13.3;88.8;1.7;163;24
201708230700;14.3;88.3;1.6;89;45
201708230800;17.6;73.7;2.0;121;403
201708230900;20.3;63.9;2.8;111;677
201708231000;22.1;57.2;2.9;88;774
201708231100;24.0;53.2;2.3;103;825
201708231200;24.5;49.1;2.3;108;820
201708231300;25.2;48.9;2.2;254;757
201708231400;25.9;45.5;2.3;294;642
201708231500;26.0;45.7;2.0;283;190
201708231600;26.2;46.8;2.3;314;84
201708231700;25.3;53.0;1.7;308;192
201708231800;24.3;57.1;1.1;300;4
201708231900;21.3;66.7;1.1;267;0
201708232000;18.8;78.4;1.3;249;0
201708232100;17.5;88.2;1.1;244;0
201708232200;16.6;85.7;0.6;250;0
201708232300;16.4;87.2;1.2;195;0
201708240000;15.9;88.8;1.9;217;0
201708240100;15.3;91.4;1.5;227;0
201708240200;15.2;86.9;2.2;245;0
201708240300;15.3;89.4;1.7;253;0
201708240400;15.6;93.3;1.5;243;0
201708240500;16.3;91.1;1.6;264;19
201708240600;17.8;89.0;2.7;257;30
201708240700;19.7;85.1;3.2;243;53
201708240800;21.0;79.0;3.9;271;471
201708240900;22.2;67.2;3.9;274;81
201708241000;22.7;65.8;3.7;266;96
201708241100;23.9;61.1;3.7;253;155
201708241200;24.4;57.5;3.0;255;132
201708241300;25.5;53.0;2.8;286;182
201708241400;25.5;48.5;2.9;288;85
201708241500;26.5;46.9;3.4;314;55
201708241600;24.7;55.7;4.8;298;38
201708241700;22.7;60.9;3.7;260;20
201708241800;22.1;66.7;1.9;240;4
201708241900;21.1;73.8;1.4;211;0
201708242000;19.3;82.4;2.1;200;0
201708242100;17.3;87.2;1.7;220;0
201708242200;15.7;91.2;2.1;245;0
201708242300;15.4;92.5;1.9;217;0
201708250000;14.9;92.7;2.0;258;0
201708250100;14.9;90.1;1.4;233;0
201708250200;14.6;93.2;1.4;226;0
201708250300;14.9;91.6;1.6;223;0
201708250400;14.0;95.2;1.7;220;0
201708250500;13.4;94.3;1.3;219;14
201708250600;14.6;93.4;1.2;202;202
201708250700;17.0;87.6;1.4;221;230
201708250800;19.3;74.2;1.6;196;533
201708250900;22.0;67.1;2.4;205;666
201708251000;24.9;55.9;2.2;216;765
201708251100;26.0;56.5;2.5;172;790
201708251200;26.8;52.4;2.5;243;712
201708251300;27.6;49.7;2.2;239;687
201708251400;27.8;51.1;2.2;240;234
201708251500;27.6;46.9;2.3;116;62
201708251600;27.0;49.2;2.2;109;38
201708251700;26.3;54.5;2.2;132;20
201708251800;25.0;59.6;1.1;315;4
201708251900;24.1;67.4;0.7;323;0
201708252000;20.8;81.4;1.5;157;0
201708252100;19.5;85.8;1.0;240;0
201708252200;20.2;82.2;0.7;267;0
201708252300;18.7;90.2;1.2;244;0
201708260000;17.7;92.2;1.6;233;0
201708260100;17.0;93.4;1.6;226;0
201708260200;17.1;93.3;1.6;230;0
201708260300;16.6;92.9;1.9;223;0
201708260400;16.0;88.9;2.0;215;0
201708260500;16.8;86.4;1.7;211;37
201708260600;17.9;84.6;1.8;220;200
201708260700;20.8;72.9;2.5;224;123
201708260800;21.3;71.6;2.8;220;517
201708260900;25.2;49.0;3.4;240;239
201708261000;27.2;51.0;3.6;242;761
201708261100;28.1;47.1;3.5;244;810
201708261200;27.7;47.0;3.6;239;778
201708261300;28.5;40.8;4.5;252;732
201708261400;28.9;37.4;4.0;259;634
201708261500;28.8;39.6;4.0;260;500
201708261600;27.6;46.7;3.9;306;341
201708261700;26.5;51.0;2.8;302;179
201708261800;25.1;56.7;1.6;303;3
201708261900;23.1;63.1;0.7;263;0
201708262000;20.0;75.2;0.7;322;0
201708262100;19.7;78.3;0.7;230;0
201708262200;19.1;81.0;1.0;167;0
201708262300;19.0;85.2;1.7;161;0
201708270000;17.7;88.0;1.0;258;0
201708270100;17.5;87.0;0.9;249;0
201708270200;16.8;94.6;0.9;222;0
201708270300;16.8;92.9;1.3;233;0
201708270400;16.7;92.4;1.1;247;0
201708270500;15.7;93.8;1.4;232;7
201708270600;16.1;96.3;0.8;194;22
201708270700;17.6;92.2;0.5;38;40
201708270800;19.7;84.5;1.0;59;57
201708270900;20.3;81.6;1.7;96;76
201708271000;21.2;79.7;1.9;90;714
201708271100;22.8;75.6;1.9;276;227
201708271200;22.3;75.0;1.7;308;86
201708271300;23.2;73.7;2.0;358;80
201708271400;22.7;72.1;2.8;328;185
201708271500;25.0;65.1;3.2;328;54
201708271600;24.9;65.1;2.2;343;38
201708271700;23.6;70.4;2.7;345;20
201708271800;22.3;76.5;1.6;27;3
201708271900;20.6;83.0;1.4;29;0
201708272000;19.8;85.7;1.5;35;0
201708272100;18.5;92.3;1.2;10;0
201708272200;17.8;95.9;1.2;324;0
201708272300;17.5;96.4;0.8;333;0
201708280000;16.5;96.2;1.3;306;0
201708280100;16.0;98.4;1.0;33;0
201708280200;15.6;99.3;1.1;329;0
201708280300;14.4;100.0;1.3;359;0
201708280400;14.1;100.0;1.5;19;0
201708280500;14.2;99.8;1.5;44;38
201708280600;15.4;97.0;1.1;67;201
201708280700;17.7;93.2;1.5;73;363
201708280800;19.5;88.4;1.9;77;519
201708280900;21.2;77.8;2.3;73;654
201708281000;23.1;69.0;2.4;60;752
201708281100;24.3;63.9;2.6;53;800
201708281200;24.5;60.5;2.5;63;792
201708281300;25.2;57.7;2.4;27;726
201708281400;25.5;55.3;2.5;30;613
201708281500;25.8;51.4;2.5;16;482
201708281600;25.7;52.7;2.7;21;331
201708281700;24.7;53.7;2.3;37;168
201708281800;22.9;61.3;1.9;36;5
201708281900;21.5;62.6;1.9;27;0
201708282000;19.9;71.1;0.7;56;0
201708282100;17.3;82.8;0.9;54;0
201708282200;16.0;89.3;1.5;98;0
201708282300;15.7;90.1;1.4;67;0
201708290000;15.4;93.5;0.9;354;0
201708290100;14.7;93.3;1.0;42;0
201708290200;14.4;94.4;1.1;127;0
201708290300;14.0;97.0;1.7;165;0
201708290400;13.7;95.4;1.6;181;0
201708290500;13.4;96.2;1.3;182;22
201708290600;14.5;94.4;1.3;158;197
201708290700;17.9;82.0;1.5;105;358
201708290800;20.8;73.7;2.1;85;406
201708290900;23.0;68.0;2.8;80;621
201708291000;25.3;59.6;2.4;84;731
201708291100;26.6;54.1;2.7;105;732
201708291200;26.6;51.1;2.4;109;787
201708291300;27.3;45.6;2.6;98;726
201708291400;27.9;42.7;2.1;139;605
201708291500;28.1;41.3;2.2;111;484
201708291600;28.4;40.7;2.5;117;326
201708291700;27.2;48.1;2.0;84;164
201708291800;25.0;54.2;2.1;80;17
201708291900;23.0;58.2;1.7;112;0
201708292000;20.0;73.3;1.8;121;0
201708292100;19.4;75.1;1.7;134;0
201708292200;18.6;76.2;1.5;144;0
201708292300;18.1;78.1;1.7;153;0
201708300000;17.6;79.2;2.2;187;0
201708300100;17.6;78.2;1.9;182;0
201708300200;16.2;83.8;1.9;180;0
201708300300;16.2;82.1;2.1;197;0
201708300400;16.1;81.5;2.1;198;0
201708300500;15.2;83.7;1.9;190;20
201708300600;17.7;77.5;2.5;212;177
201708300700;21.3;63.1;2.5;197;39
201708300800;23.1;61.9;2.4;184;57
201708300900;25.8;52.3;2.9;203;74
201708301000;28.8;46.1;3.8;220;80
201708301100;28.6;42.3;4.5;233;85
201708301200;28.3;45.7;4.8;236;88
201708301300;29.8;38.9;4.7;238;93
201708301400;29.6;38.4;4.2;253;125
201708301500;27.0;49.1;3.6;264;52
201708301600;26.3;48.9;2.4;255;35
201708301700;26.3;49.5;2.9;270;18
201708301800;24.3;55.8;3.5;272;1
201708301900;25.1;56.0;2.1;276;0
201708302000;23.0;70.9;3.0;273;0
201708302100;22.0;75.1;4.5;254;0
201708302200;19.5;91.1;3.2;221;0
201708302300;19.4;85.9;2.4;193;0
201708310000;18.5;93.2;1.9;225;0
201708310100;18.5;92.5;1.9;250;0
201708310200;18.5;95.3;1.1;207;0
201708310300;18.2;92.9;1.3;196;0
201708310400;17.8;91.9;1.2;241;0
201708310500;16.9;92.9;0.9;242;4
201708310600;16.8;94.5;2.3;246;20
201708310700;16.3;96.8;2.2;259;38
201708310800;17.5;90.1;2.9;252;54
201708310900;17.9;90.5;4.6;264;69
201708311000;17.1;88.8;5.8;277;80
201708311100;16.2;81.1;5.7;263;85
201708311200;14.9;91.6;4.5;279;84
201708311300;14.6;86.8;4.5;269;78
201708311400;14.3;91.7;4.1;271;67
201708311500;14.2;88.3;4.0;275;51
201708311600;14.2;85.9;4.0;280;34
201708311700;13.7;87.6;3.2;274;17
201708311800;13.8;90.6;2.4;270;1
201708311900;13.4;90.7;2.5;266;0
201708312000;13.2;91.2;1.5;274;0
201708312100;12.8;94.4;1.5;274;0
201708312200;12.8;96.3;1.8;281;0
201708312300;12.7;95.3;1.6;281;0
201709010000;12.5;95.7;1.5;313;0
201709010100;12.3;92.8;1.8;305;0
201709010200;12.1;95.4;1.7;315;0
201709010300;12.1;95.0;1.9;331;0
201709010400;12.1;95.3;1.9;323;0
201709010500;11.7;99.2;2.2;321;3
201709010600;12.0;95.7;2.2;320;20
201709010700;12.6;91.1;2.7;323;37
201709010800;13.2;89.8;2.4;322;54
201709010900;12.8;91.8;2.9;353;68
201709011000;12.9;88.0;2.9;0;80
201709011100;13.7;85.2;2.9;25;84
201709011200;14.3;77.4;3.1;25;85
201709011300;14.5;81.4;3.0;20;77
201709011400;15.0;81.4;3.1;42;189
201709011500;15.3;75.2;2.8;41;51
201709011600;14.8;77.0;3.4;50;35
201709011700;14.1;81.9;2.8;78;46
201709011800;13.8;79.3;1.7;72;1
201709011900;12.8;82.0;1.4;71;0
201709012000;11.5;91.8;1.5;57;0
201709012100;10.4;96.2;1.0;89;0
201709012200;10.1;96.7;0.8;312;0
201709012300;10.2;98.1;1.9;337;0
201709020000;10.1;98.8;1.2;321;0
201709020100;10.1;97.7;0.8;323;0
201709020200;9.8;97.2;1.4;327;0
201709020300;9.7;96.1;1.4;311;0
201709020400;9.3;98.0;1.4;353;0
201709020500;9.0;98.3;1.1;336;3
201709020600;9.5;97.1;1.1;7;19
201709020700;9.8;96.2;0.8;30;37
201709020800;11.7;93.1;1.2;19;53
201709020900;13.9;82.0;1.8;63;68
201709021000;13.3;79.7;2.5;23;78
201709021100;14.1;71.7;3.0;18;84
201709021200;14.7;67.7;2.1;67;83
201709021300;15.4;61.6;2.0;53;77
201709021400;15.6;56.4;1.9;306;65
201709021500;15.2;62.2;2.4;326;51
201709021600;14.1;71.2;3.4;319;85
201709021700;13.5;78.8;2.6;289;16
201709021800;12.0;77.6;3.8;289;0
201709021900;10.5;92.6;2.6;299;0
201709022000;10.5;95.1;2.0;306;0
201709022100;10.9;84.6;1.7;296;0
201709022200;10.2;93.2;1.7;304;0
201709022300;9.2;96.5;2.3;281;0
201709030000;9.0;97.0;2.0;264;0
201709030100;8.9;99.5;1.6;270;0
201709030200;8.2;98.7;1.9;250;0
201709030300;7.8;98.8;1.4;256;0
201709030400;7.0;99.0;2.0;252;0
201709030500;6.8;99.1;2.3;252;4
201709030600;7.5;97.9;1.7;258;22
201709030700;9.1;95.2;1.3;230;46
201709030800;9.9;93.8;1.3;143;78
201709030900;12.2;80.8;1.9;20;612
201709031000;14.3;68.8;2.1;31;674
201709031100;16.0;62.2;2.0;317;384
201709031200;12.8;76.7;2.0;345;197
201709031300;12.7;88.7;2.1;158;166
201709031400;14.3;74.9;2.2;288;525
201709031500;15.9;59.5;2.4;342;128
201709031600;15.3;60.6;1.7;120;61
201709031700;14.8;71.8;1.7;82;46
201709031800;13.2;80.5;1.3;93;0
201709031900;10.9;94.5;0.8;98;0
201709032000;9.5;98.0;1.5;99;0
201709032100;8.6;92.7;0.9;158;0
201709032200;7.6;100.0;1.0;260;0
201709032300;7.8;98.7;1.5;129;0
201709040000;7.8;98.5;1.6;191;0
201709040100;7.5;97.5;1.8;182;0
201709040200;7.0;99.3;1.8;166;0
201709040300;7.1;100.0;1.5;163;0
201709040400;6.7;99.6;1.5;172;0
201709040500;6.4;99.6;1.8;191;14
201709040600;7.1;95.6;2.0;189;162
201709040700;10.4;85.0;1.8;161;36
201709040800;13.1;79.6;1.6;143;327
201709040900;15.7;69.4;1.7;139;431
201709041000;16.4;61.4;1.5;211;79
201709041100;18.4;51.9;2.2;279;83
201709041200;17.9;54.2;2.4;294;82
201709041300;18.7;47.5;1.9;246;76
201709041400;17.1;56.3;1.9;262;64
201709041500;17.5;55.7;1.8;290;49
201709041600;17.7;56.1;1.5;310;32
201709041700;16.9;65.4;1.3;302;15
201709041800;15.7;79.2;1.0;256;0
201709041900;14.5;91.7;0.9;248;0
201709042000;14.1;93.1;1.1;225;0
201709042100;13.9;93.3;0.9;159;0
201709042200;13.8;90.3;1.7;154;0
201709042300;13.5;92.9;2.1;189;0
201709050000;12.9;97.5;2.3;196;0
201709050100;12.8;100.0;1.2;200;0
201709050200;13.0;97.6;1.5;153;0
201709050300;13.1;96.3;2.2;129;0
201709050400;12.8;95.0;2.0;214;0
201709050500;12.9;93.9;2.1;216;2
201709050600;13.3;92.9;2.0;219;19
201709050700;14.5;89.3;1.6;192;40
201709050800;15.9;85.2;2.1;184;100
201709050900;17.1;80.9;2.5;206;584
201709051000;20.1;71.9;2.1;216;545
201709051100;22.2;63.5;2.4;222;88
201709051200;21.9;58.9;2.8;260;85
201709051300;22.3;57.0;2.8;251;78
201709051400;22.8;57.6;2.5;278;102
201709051500;22.9;54.2;3.0;257;50
201709051600;21.9;58.3;2.8;284;32
201709051700;21.3;62.7;1.8;289;15
201709051800;20.9;66.2;0.7;304;0
201709051900;19.5;74.2;0.9;226;0
201709052000;18.5;80.8;1.1;227;0
201709052100;17.6;85.9;1.5;229;0
201709052200;17.6;86.1;1.4;223;0
201709052300;17.2;85.7;1.6;244;0
201709060000;17.4;86.9;2.6;257;0
201709060100;16.4;92.6;2.3;259;0
201709060200;15.9;94.8;2.0;240;0
201709060300;15.8;96.7;1.7;226;0
201709060400;15.2;96.6;2.9;256;0
201709060500;15.6;95.7;4.2;255;1
201709060600;15.9;93.0;3.7;251;19
201709060700;16.0;91.0;4.4;260;286
201709060800;16.8;87.1;6.5;259;446
201709060900;18.2;75.2;6.9;258;72
201709061000;18.1;74.1;7.0;257;77
201709061100;18.1;73.6;7.5;252;81
201709061200;17.9;73.3;7.1;265;92
201709061300;18.3;73.7;8.2;264;298
201709061400;17.4;71.9;8.2;272;346
201709061500;17.7;68.4;8.5;275;57
201709061600;16.4;66.0;6.9;272;31
201709061700;15.7;63.5;6.4;275;14
201709061800;14.7;68.8;5.0;279;0
201709061900;14.3;69.8;4.4;274;0
201709062000;13.5;74.1;4.5;266;0
201709062100;13.8;76.6;3.7;266;0
201709062200;13.2;79.2;3.5;262;0
201709062300;12.6;80.8;4.5;268;0
201709070000;12.1;85.1;3.3;260;0
201709070100;11.9;88.5;2.9;253;0
201709070200;11.7;84.0;2.1;250;0
201709070300;11.2;88.2;2.2;236;0
201709070400;11.0;89.9;1.4;222;0
201709070500;11.1;87.6;1.0;243;1
201709070600;11.0;87.3;1.5;235;17
201709070700;11.7;86.5;2.3;235;34
201709070800;12.4;84.8;3.6;253;51
201709070900;13.2;81.5;3.8;257;67
201709071000;14.1;76.1;4.3;254;77
201709071100;14.7;71.6;4.2;251;82
201709071200;15.5;64.0;4.2;274;82
201709071300;16.4;63.1;3.9;263;177
201709071400;15.3;61.8;3.4;263;282
201709071500;15.5;61.1;4.2;263;153
201709071600;16.1;59.2;3.9;270;284
201709071700;15.7;62.0;3.3;271;110
201709071800;14.5;67.9;1.7;269;0
201709071900;12.3;76.4;1.4;218;0
201709072000;10.1;89.7;1.5;226;0
201709072100;8.6;97.7;1.6;234;0
201709072200;8.8;91.8;1.8;225;0
201709072300;8.9;94.2;1.6;209;0
201709080000;8.8;95.3;1.6;228;0
201709080100;8.9;91.7;1.6;221;0
201709080200;8.4;93.7;1.5;203;0
201709080300;7.8;96.5;1.9;231;0
201709080400;9.0;93.9;2.3;214;0
201709080500;9.2;92.5;2.0;223;1
201709080600;10.0;89.7;2.1;221;17
201709080700;10.6;85.5;2.0;205;35
201709080800;12.2;78.0;3.5;215;197
201709080900;14.9;71.6;3.8;219;84
201709081000;16.5;64.8;4.7;232;75
201709081100;17.4;58.0;4.7;232;80
201709081200;17.2;56.0;5.0;238;80
201709081300;16.4;57.4;4.8;236;73
201709081400;16.6;58.0;5.2;234;62
201709081500;16.5;59.3;5.1;229;47
201709081600;15.9;62.6;4.6;232;30
201709081700;15.4;65.2;3.4;234;13
201709081800;14.4;68.5;2.8;216;0
201709081900;13.2;74.4;2.5;201;0
201709082000;12.4;77.5;2.8;195;0
201709082100;12.2;78.2;2.5;197;0
201709082200;11.9;79.3;2.6;201;0
201709082300;11.6;80.7;2.4;205;0
201709090000;11.6;78.6;2.6;204;0
201709090100;10.9;82.9;1.9;213;0
201709090200;11.4;80.1;1.7;197;0
201709090300;10.8;85.4;2.4;203;0
201709090400;11.6;82.5;2.1;206;0
201709090500;11.9;80.9;2.8;204;0
201709090600;12.3;80.5;3.0;219;16
201709090700;13.0;81.0;3.5;227;33
201709090800;13.4;78.3;4.6;232;50
201709090900;13.0;83.0;3.3;233;64
201709091000;13.3;78.9;3.5;235;74
201709091100;13.7;77.9;3.7;227;79
201709091200;15.4;69.4;4.7;225;79
201709091300;15.6;71.8;4.0;223;73
201709091400;15.4;69.5;3.1;216;61
201709091500;15.2;71.4;2.7;206;47
201709091600;14.3;76.9;2.8;207;30
201709091700;12.7;90.3;3.0;212;13
201709091800;12.1;94.0;2.8;222;0
201709091900;11.8;89.6;2.8;195;0
201709092000;11.8;95.9;2.4;204;0
201709092100;11.6;90.3;2.3;205;0
201709092200;10.8;93.2;2.1;210;0
201709092300;10.8;91.9;1.5;209;0
201709100000;10.5;94.2;2.2;220;0
201709100100;10.3;96.2;1.7;224;0
201709100200;10.2;95.5;1.9;228;0
201709100300;10.2;95.2;1.7;215;0
201709100400;10.1;95.9;1.4;219;0
201709100500;10.1;91.2;1.8;221;0
201709100600;10.2;94.4;2.0;242;15
201709100700;10.8;93.5;1.3;223;33
201709100800;11.4;90.1;2.7;210;57
201709100900;13.0;85.9;2.3;221;480
201709101000;13.2;82.1;3.1;226;97
201709101100;14.5;73.8;2.4;229;264
201709101200;15.2;69.8;2.0;207;93
201709101300;15.8;66.6;3.0;196;106
201709101400;15.8;65.1;2.7;247;499
201709101500;15.9;68.4;2.3;259;241
201709101600;16.3;65.0;2.1;237;242
201709101700;16.0;65.6;1.7;244;55
201709101800;14.7;70.3;0.6;254;0
201709101900;11.0;91.5;1.2;214;0
201709102000;9.7;93.5;2.0;209;0
201709102100;9.9;91.3;1.6;218;0
201709102200;8.8;92.1;1.6;216;0
201709102300;8.1;92.6;1.7;214;0
201709110000;8.0;90.2;2.0;221;0
201709110100;7.5;93.4;2.8;198;0
201709110200;7.5;91.5;2.0;192;0
201709110300;8.3;86.9;1.8;187;0
201709110400;8.0;87.9;2.5;190;0
201709110500;9.2;82.9;2.7;199;0
201709110600;9.6;82.9;3.7;212;115
201709110700;10.4;80.8;3.0;213;107
201709110800;11.3;81.5;4.8;216;48
201709110900;14.3;74.4;5.0;224;63
201709111000;14.8;73.7;5.0;236;73
201709111100;14.3;76.6;5.5;235;79
201709111200;14.3;74.5;6.0;240;79
201709111300;12.6;83.6;5.9;247;200
201709111400;13.9;71.6;6.1;237;323
201709111500;15.3;62.9;6.0;232;319
201709111600;14.2;66.4;4.7;228;224
201709111700;14.1;68.1;4.1;225;26
201709111800;12.4;75.6;4.2;229;0
201709111900;10.7;80.0;3.5;231;0
201709112000;10.0;80.5;2.2;223;0
201709112100;9.5;84.3;2.4;217;0
201709112200;9.8;78.8;2.5;209;0
201709112300;9.9;80.5;2.5;215;0
201709120000;10.1;80.6;2.2;217;0
201709120100;9.3;82.5;2.2;228;0
201709120200;9.8;82.4;2.5;223;0
201709120300;9.8;82.9;1.3;223;0
201709120400;9.6;88.5;1.6;219;0
201709120500;10.1;87.0;2.1;229;0
201709120600;10.2;87.6;2.9;238;14
201709120700;11.0;78.7;2.3;238;31
201709120800;11.5;85.0;4.8;240;58
201709120900;12.1;82.0;5.1;244;162
201709121000;12.8;77.0;4.7;248;141
201709121100;13.5;67.8;6.9;257;584
201709121200;14.7;65.0;5.5;262;371
201709121300;14.4;65.0;5.6;256;173
201709121400;14.4;67.2;5.4;242;65
201709121500;13.9;68.7;6.1;260;240
201709121600;14.2;67.5;4.4;256;240
201709121700;12.9;76.4;4.1;238;59
201709121800;12.4;78.2;2.8;224;0
201709121900;10.7;86.6;3.3;229;0
201709122000;10.7;84.0;3.3;229;0
201709122100;9.5;90.4;3.4;223;0
201709122200;10.2;88.7;3.1;218;0
201709122300;8.8;89.5;2.4;220;0
201709130000;9.4;88.4;2.2;217;0
201709130100;8.9;87.4;2.7;204;0
201709130200;8.8;86.5;3.8;200;0
201709130300;9.8;78.0;3.9;204;0
201709130400;9.3;81.7;4.4;201;0
201709130500;10.0;78.8;4.4;207;0
201709130600;11.4;72.3;6.5;211;14
201709130700;12.8;72.6;7.8;217;31
201709130800;13.1;73.5;7.4;219;47
201709130900;14.5;71.7;8.1;219;61
201709131000;15.7;64.2;7.2;221;75
201709131100;15.7;71.1;10.9;232;79
201709131200;17.3;71.4;9.1;234;76
201709131300;16.0;77.5;8.1;235;70
201709131400;16.3;74.7;6.6;233;59
201709131500;16.4;79.6;5.4;223;44
201709131600;16.6;85.4;6.3;235;28
201709131700;15.8;92.1;4.8;236;11
201709131800;15.6;93.4;3.9;230;0
201709131900;16.3;86.6;4.1;230;0
201709132000;16.9;79.2;6.4;233;0
201709132100;20.1;65.0;6.5;223;0
201709132200;18.6;68.2;6.9;232;0
201709132300;18.5;65.9;8.6;231;0
201709140000;18.7;64.4;8.6;227;0
201709140100;18.4;63.2;8.2;241;0
201709140200;18.8;63.7;6.6;241;0
201709140300;18.8;63.5;7.6;267;0
201709140400;15.4;74.9;5.7;264;0
